,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
24,bert-base-japanese,1,0.4277972955209045,0.05280082246179527,,,0.5318360063609197,0.0786351729904758,0.6444254416317201,0.1510842438210475,0.011037403270762958,0.12848942203892377,0.32962472485811684,0.2899988445968599,0.4951907709049639,0.10100808222374555,0.7193832808988876,0.1436851163668605,0.3979188793023459,0.10535736544671183,0.7053516661172611,0.13593629870775262,0.6332025162256304,0.08693100999333075,0.6055555555555556,0.17808422661636072
25,bert-base-japanese,2,0.4231000730830694,0.051396849312313364,,,0.5275447087996806,0.07686702557619118,0.6366549852856078,0.15509551304564645,0.008154573279006122,0.1308107117684836,0.33816855349670477,0.2933643346675372,0.48849436303716687,0.09908967322394235,0.721688199826278,0.13623914017526909,0.39486896445642644,0.10084432211411722,0.6977575841057425,0.1270681045747383,0.6203084721379325,0.08772681547483757,0.6097883597883599,0.1720225762737304
26,bert-base-japanese,3,0.4202027072096129,0.050884963557274246,,,0.5209058212709788,0.07780094449926654,0.6374211342882682,0.1640559926586191,0.008081310507614797,0.12778893063016383,0.3464179307781702,0.2948909276224276,0.48203729793427547,0.10304662174796486,0.7113272774559136,0.14650985063763608,0.388360884738585,0.10288898565903212,0.6963507607624284,0.13088251398912135,0.6172132267649534,0.08921706567077702,0.5802116402116403,0.16669575625873295
27,bert-base-japanese,4,0.4077689311167512,0.05123872411252855,,,0.5301866447748589,0.07782924588227241,0.6268663876549575,0.17146460719809734,0.01412412291927081,0.12701242775911417,0.3384989587155242,0.3093756432116375,0.48236160286667584,0.09982672418337148,0.7035622559793832,0.1420164555574545,0.3917058656712566,0.10027315342599398,0.6900908284819143,0.1266914204441158,0.6005077097689757,0.08970415216336104,0.5786772486772487,0.16609283089961002
28,bert-base-japanese,5,0.40446639024797487,0.053434963044028574,,,0.5358905687139007,0.0792972508328301,0.6336247589291484,0.1597311127241927,0.01521593889197397,0.12265049286132171,0.3416624407195204,0.296709938241039,0.4798546054017987,0.10125301121774243,0.706736115907783,0.14419459175974392,0.3906860391033595,0.10123359223899431,0.6841103559173732,0.12448422698845066,0.5945932892931537,0.09165969373868903,0.583915343915344,0.17185315505018423
29,bert-base-japanese,6,0.40050866992900486,0.05375119210790675,,,0.537532644312608,0.08045753274383205,0.6232986038022263,0.1512943995928275,0.016869312831063164,0.12288123418060401,0.33121098170665647,0.2913148165025167,0.477890622207652,0.10207071860585085,0.6932224884900334,0.1390393888227377,0.39013329308812916,0.10339108269961278,0.676695441932975,0.1287621015306347,0.5886476990769617,0.09201094552274561,0.5853439153439155,0.15715952203513195
30,bert-base-japanese,7,0.3959879572100044,0.05608586448682103,,,0.5468415276803456,0.0796787686023374,0.6261907622443812,0.16081680020183364,0.016903422742294484,0.12255422228554756,0.34739267903892,0.294508048221381,0.4811351708112001,0.10110438285756201,0.6926118521272849,0.1422497506417149,0.39705153677613825,0.10260698297336647,0.6751127528968343,0.13936284782848246,0.5842781053644939,0.0950290863815297,0.5875661375661375,0.15994486711433706
31,bert-base-japanese,8,0.38875025517740647,0.055328061389056875,,,0.5512503318943338,0.08214663971868323,0.6290540467074638,0.1649991713138536,0.013149824323212619,0.12050696290298116,0.34741437615909365,0.2899453675530674,0.48681852039390194,0.10433486267503439,0.6957345352174537,0.14392878673817638,0.40617623147165516,0.10306037865618405,0.6819277259960305,0.14121985661326364,0.5792706033323393,0.09504874677840368,0.5905291005291005,0.16219031946590107
32,bert-base-japanese,9,0.38128826115649267,0.05482618196137123,,,0.5529836055596942,0.08273692222808911,0.6240953226292023,0.16433663475666102,0.012526164816594713,0.11933434489241256,0.34191464146335426,0.29836964307818936,0.4903583326405825,0.10596500221978777,0.6992071570268974,0.1293081362562857,0.41062246759528426,0.10354299053628939,0.6926074245285229,0.13783758977379806,0.5711873901601028,0.09368109128464942,0.5951851851851853,0.16664650083763113
33,bert-base-japanese,10,0.3833775034337581,0.054925922000712925,,,0.5264764681540114,0.08869802267977946,0.602207849423192,0.16432125083937701,0.004612938902323245,0.11771177133835847,0.33195976495534113,0.30865493648651704,0.4709906435050934,0.1070319405594812,0.6826591601026859,0.12605535870763784,0.391205057961589,0.10588926884827789,0.6790040021420175,0.13440673609231993,0.5649330819388658,0.08973624942315936,0.5975132275132276,0.17760014904038632
34,bert-base-japanese,11,0.390455019225967,0.05131658738522731,,,0.5060565801574275,0.08973587080219692,0.5984201532315147,0.1683181451755677,-0.0037060941563464944,0.11302043588706469,0.3326292954152853,0.3019567837173103,0.4602012961217182,0.10806967002795215,0.6851067366364905,0.12659503566109767,0.37944887921660214,0.10362649892167844,0.6683347389156835,0.1248128933641404,0.5677823132449699,0.0901811150235049,0.5853439153439154,0.18000783057971348
35,bert-base-japanese,12,0.4057046781820022,0.05221501269284515,,,0.4781640933440607,0.09556935312355218,0.5753301079699052,0.17329485739193481,-0.014638945667994032,0.11402429837965543,0.3030842336029876,0.2999133555070012,0.43710228734419576,0.11243219489894404,0.6455500086834168,0.14531102189915568,0.3527010431907582,0.1080007902446812,0.6419971530108516,0.14721019027458718,0.5712401600268215,0.09567440610399822,0.5802116402116403,0.19542458221969125
36,openai-community/gpt2,1,0.3452203792342352,0.07225850746933639,,,0.4266254380128868,0.09623646190320759,0.47495604806950703,0.18894169638636943,0.11105595126104176,0.12463872034779691,0.3313178077569737,0.26797621877739974,0.4514764753834469,0.09574625867839466,0.548557407118621,0.17487217109955758,0.3926482413189749,0.10311669230068847,0.5325328362802365,0.19385604256505126,0.5091886449396665,0.11577827570721841,0.5439682539682541,0.22133521006893442
37,openai-community/gpt2,2,0.39459371978097685,0.06482346887856161,,,0.44791383111920813,0.09363416975978435,0.48144000679533705,0.19851859397229943,0.07359162042488547,0.1065571055988223,0.3235497871383387,0.21691607602017426,0.46415616752803734,0.09153904440741589,0.5462016340327845,0.18956141318407727,0.39070165054942924,0.09678035897493156,0.5581788885246621,0.20245118956634145,0.5835816622631866,0.10570987002815561,0.5897883597883598,0.20054188090110472
38,openai-community/gpt2,3,0.3795095104356639,0.07194919570004318,,,0.42612651762063375,0.09683467060899982,0.48150356861370774,0.19135953839509587,0.07309101401567102,0.10661961813361444,0.31209408846887526,0.23400601119334197,0.45922659197790167,0.09203068828798588,0.546367962388499,0.1827525007116562,0.386128635400678,0.09819128066904001,0.5499844608971658,0.18814905735299137,0.5690634912691674,0.11197533245933101,0.5765608465608466,0.21320408315873732
39,openai-community/gpt2,4,0.2732233822537237,0.09175065251052665,,,0.4104046960110077,0.09028737367842,0.4528527387601303,0.17564702991862377,0.04968699372584437,0.10442467903646616,0.31867234492200647,0.21995797459306868,0.4254876276854642,0.09280471170654399,0.5137869977558395,0.1615073148265354,0.38988107373639636,0.10345352346381152,0.5220359781627578,0.17361604157346022,0.4456809724210874,0.12197947389491261,0.5567724867724867,0.2170138634668667
40,openai-community/gpt2,5,0.21093497979065684,0.09300835644101636,,,0.39769508150997745,0.09589565517668813,0.429752235491702,0.19050706436390163,0.013132758728565475,0.09768679424074578,0.29511164400231327,0.24768163950060268,0.3917390152210615,0.101287539460507,0.4736584562786202,0.18122085222216916,0.37635275265522267,0.10968527800985549,0.4943571040534198,0.18468065806518577,0.3889367394413622,0.1205423468400417,0.5555026455026455,0.2201921572123167
41,openai-community/gpt2,6,0.2521756341717834,0.08399819319097056,,,0.40401716633721396,0.09358160980433841,0.4326786039310529,0.17081721597544092,-0.001250635286475552,0.09953496573418577,0.3066764685477508,0.24097844076265323,0.3964368694346162,0.09249939040214512,0.4856239220323037,0.16323438313160715,0.3728916741556078,0.1021143492288438,0.5042498001699595,0.16271624917809407,0.4369477330882996,0.11045495754425508,0.5925396825396826,0.20902845484706634
42,openai-community/gpt2,7,0.25251718898188097,0.07795015475223538,,,0.4025082293540067,0.09471236867939918,0.43887979070440036,0.18195923754972176,0.005126433986128789,0.1001379740355067,0.3038004166995965,0.25408517019094834,0.4050166315815821,0.09276042665071683,0.5014457315175065,0.17308558538786425,0.3790272046427549,0.10362286308409384,0.5156029987503571,0.17099317352981785,0.43859312899790853,0.10209892847348995,0.5880423280423279,0.20843743262978362
43,openai-community/gpt2,8,0.24258790328451135,0.07772345544754723,,,0.3911892896836298,0.09481624585063257,0.4320735800847244,0.18546538146996808,0.0056648546915836736,0.10145362813213185,0.2956017731177722,0.26036470620611163,0.3977443681879532,0.09818136566474112,0.49316108742993686,0.17486231475131309,0.3732967073561047,0.10858720469263457,0.5118441074896525,0.1783167369912677,0.42767085450904874,0.10272120609749716,0.5761904761904761,0.2189989210494994
44,openai-community/gpt2,9,0.2615202056897843,0.0760455744657794,,,0.3919315453464345,0.09267155507379463,0.44490885940895014,0.18615742500850296,0.0066707346386554725,0.10085258544336646,0.29285372482011357,0.26099606045606794,0.3982106351643043,0.0961104840335234,0.4941006347060029,0.17431911227799268,0.36825039897037887,0.10743308145039986,0.5155807315339033,0.17859337711590684,0.4482599027683565,0.10023679685195915,0.5940211640211641,0.21220197270685892
45,openai-community/gpt2,10,0.2577850065006287,0.0781359055333953,,,0.39508940551361355,0.09187873816801431,0.4498848687301779,0.1760752948780871,0.0119011225824199,0.10152621162792856,0.30931826516294997,0.24438318947716703,0.40297188955116864,0.09640775547394873,0.5040228177034201,0.1660943617654175,0.37255552442673623,0.10783026384492686,0.5169585726059822,0.17403414975575443,0.44402304213710886,0.0995355721489762,0.6012169312169313,0.2016577735143569
46,openai-community/gpt2,11,0.2387253615106038,0.07788903298492778,,,0.389371661390452,0.0957497284052543,0.4501108208462885,0.1913903403377241,0.013435798048920837,0.10107191008424542,0.3046416489500329,0.24993296921561678,0.4004075768443793,0.09939927208756447,0.5045664859717675,0.18004627492312347,0.37638097615279775,0.10920034354051512,0.5171234330721506,0.18414689543717302,0.42354865844309997,0.10220788461808698,0.5947619047619048,0.20759479576170797
47,openai-community/gpt2,12,0.23773624143004865,0.07504697870723445,,,0.383619094888464,0.0924483071910171,0.464826024751504,0.1829702842506864,0.011533686846055553,0.10359757799844754,0.29542462611937914,0.26136183101704497,0.3971749097656455,0.09877060562519628,0.5127450199434056,0.17339900286844132,0.3753779983163045,0.11010649713493216,0.5302533197993118,0.1743145163664948,0.4271374084229134,0.0999713899438993,0.5984656084656085,0.18863082426125913
