,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
1724,xlnet-base-cased,modifier,2,0.04450853206350423,17,_consider_magnitude
1725,xlnet-base-cased,compound,2,0.05550392350365523,18,_consider_magnitude
1726,xlnet-base-cased,head,2,0.017111394288962772,18,_consider_magnitude
1727,xlnet-base-cased,modifier,2,0.04462350652959155,18,_consider_magnitude
1728,xlnet-base-cased,compound,3,0.13635176237987706,1,_consider_magnitude
1729,xlnet-base-cased,head,3,0.14480736978816322,1,_consider_magnitude
1730,xlnet-base-cased,modifier,3,0.12170044649157137,1,_consider_magnitude
1731,xlnet-base-cased,compound,3,0.13471344331696786,2,_consider_magnitude
1732,xlnet-base-cased,head,3,0.12410257074425256,2,_consider_magnitude
1733,xlnet-base-cased,modifier,3,0.11036877757730613,2,_consider_magnitude
1734,xlnet-base-cased,compound,3,0.15639876322772706,3,_consider_magnitude
1735,xlnet-base-cased,head,3,0.12326315567211515,3,_consider_magnitude
1736,xlnet-base-cased,modifier,3,0.10707630613703054,3,_consider_magnitude
1737,xlnet-base-cased,compound,3,0.11543716346988624,4,_consider_magnitude
1738,xlnet-base-cased,head,3,0.07366285572293142,4,_consider_magnitude
1739,xlnet-base-cased,modifier,3,0.08035261955868264,4,_consider_magnitude
1740,xlnet-base-cased,compound,3,0.11512055924349199,5,_consider_magnitude
1741,xlnet-base-cased,head,3,0.07306327631475297,5,_consider_magnitude
1742,xlnet-base-cased,modifier,3,0.07477201891570256,5,_consider_magnitude
1743,xlnet-base-cased,compound,3,0.11297910340488564,6,_consider_magnitude
1744,xlnet-base-cased,head,3,0.06491461562682499,6,_consider_magnitude
1745,xlnet-base-cased,modifier,3,0.06627520878392336,6,_consider_magnitude
1746,xlnet-base-cased,compound,3,0.11026448417633283,7,_consider_magnitude
1747,xlnet-base-cased,head,3,0.07410054921164023,7,_consider_magnitude
1748,xlnet-base-cased,modifier,3,0.06472674892774462,7,_consider_magnitude
1749,xlnet-base-cased,compound,3,0.10887750849263345,8,_consider_magnitude
1750,xlnet-base-cased,head,3,0.07218003810227137,8,_consider_magnitude
1751,xlnet-base-cased,modifier,3,0.06767173994006334,8,_consider_magnitude
1752,xlnet-base-cased,compound,3,0.10896140590916836,9,_consider_magnitude
1753,xlnet-base-cased,head,3,0.07057267239562669,9,_consider_magnitude
1754,xlnet-base-cased,modifier,3,0.07412027682048876,9,_consider_magnitude
1755,xlnet-base-cased,compound,3,0.11217100535589389,10,_consider_magnitude
1756,xlnet-base-cased,head,3,0.06937239910192167,10,_consider_magnitude
1757,xlnet-base-cased,modifier,3,0.07716383542043927,10,_consider_magnitude
1758,xlnet-base-cased,compound,3,0.11181075202882026,11,_consider_magnitude
1759,xlnet-base-cased,head,3,0.06649803744973859,11,_consider_magnitude
1760,xlnet-base-cased,modifier,3,0.07627725453749924,11,_consider_magnitude
1761,xlnet-base-cased,compound,3,0.11220166521351717,12,_consider_magnitude
1762,xlnet-base-cased,head,3,0.06632940823281051,12,_consider_magnitude
1763,xlnet-base-cased,modifier,3,0.07586334645958488,12,_consider_magnitude
1764,xlnet-base-cased,compound,3,0.10874221127835638,13,_consider_magnitude
1765,xlnet-base-cased,head,3,0.06594871500065472,13,_consider_magnitude
1766,xlnet-base-cased,modifier,3,0.07597576593753692,13,_consider_magnitude
1767,xlnet-base-cased,compound,3,0.10592916934141987,14,_consider_magnitude
1768,xlnet-base-cased,head,3,0.06571110110407424,14,_consider_magnitude
1769,xlnet-base-cased,modifier,3,0.0735459722208915,14,_consider_magnitude
1770,xlnet-base-cased,compound,3,0.10243394557236524,15,_consider_magnitude
1771,xlnet-base-cased,head,3,0.06244071629092372,15,_consider_magnitude
1772,xlnet-base-cased,modifier,3,0.07268238623116893,15,_consider_magnitude
1773,xlnet-base-cased,compound,3,0.1016674491317831,16,_consider_magnitude
1774,xlnet-base-cased,head,3,0.06169210476728849,16,_consider_magnitude
1775,xlnet-base-cased,modifier,3,0.07248820713288813,16,_consider_magnitude
1776,xlnet-base-cased,compound,3,0.10077703576664016,17,_consider_magnitude
1777,xlnet-base-cased,head,3,0.061478763257993126,17,_consider_magnitude
1778,xlnet-base-cased,modifier,3,0.07236940018459789,17,_consider_magnitude
1779,xlnet-base-cased,compound,3,0.1006365114192001,18,_consider_magnitude
1780,xlnet-base-cased,head,3,0.06154774793764552,18,_consider_magnitude
1781,xlnet-base-cased,modifier,3,0.0724971495913616,18,_consider_magnitude
1782,xlnet-base-cased,compound,4,0.11775920449047171,1,_consider_magnitude
1783,xlnet-base-cased,head,4,0.13753060388813154,1,_consider_magnitude
1784,xlnet-base-cased,modifier,4,0.09130860862092764,1,_consider_magnitude
1785,xlnet-base-cased,compound,4,0.12967266131825692,2,_consider_magnitude
1786,xlnet-base-cased,head,4,0.12547524431618015,2,_consider_magnitude
1787,xlnet-base-cased,modifier,4,0.09924976877230915,2,_consider_magnitude
1788,xlnet-base-cased,compound,4,0.15424644587196304,3,_consider_magnitude
1789,xlnet-base-cased,head,4,0.13886300956471873,3,_consider_magnitude
1790,xlnet-base-cased,modifier,4,0.10867572103156867,3,_consider_magnitude
1791,xlnet-base-cased,compound,4,0.10952753523552475,4,_consider_magnitude
1792,xlnet-base-cased,head,4,0.09349904971888899,4,_consider_magnitude
1793,xlnet-base-cased,modifier,4,0.06793512439044837,4,_consider_magnitude
1794,xlnet-base-cased,compound,4,0.11132722816337937,5,_consider_magnitude
1795,xlnet-base-cased,head,4,0.09937765405605839,5,_consider_magnitude
1796,xlnet-base-cased,modifier,4,0.06634583847080826,5,_consider_magnitude
1797,xlnet-base-cased,compound,4,0.11500081184602522,6,_consider_magnitude
1798,xlnet-base-cased,head,4,0.09862893760699283,6,_consider_magnitude
1799,xlnet-base-cased,modifier,4,0.062070669027777255,6,_consider_magnitude
1800,xlnet-base-cased,compound,4,0.10597939133836284,7,_consider_magnitude
1801,xlnet-base-cased,head,4,0.10060961042065623,7,_consider_magnitude
1802,xlnet-base-cased,modifier,4,0.05857123989574119,7,_consider_magnitude
1803,xlnet-base-cased,compound,4,0.103841602752927,8,_consider_magnitude
1804,xlnet-base-cased,head,4,0.10014579471006278,8,_consider_magnitude
1805,xlnet-base-cased,modifier,4,0.05870624362315319,8,_consider_magnitude
1806,xlnet-base-cased,compound,4,0.1025764844415916,9,_consider_magnitude
1807,xlnet-base-cased,head,4,0.09846422709782819,9,_consider_magnitude
1808,xlnet-base-cased,modifier,4,0.062481017218429594,9,_consider_magnitude
1809,xlnet-base-cased,compound,4,0.10200215257750397,10,_consider_magnitude
1810,xlnet-base-cased,head,4,0.09670693966714893,10,_consider_magnitude
1811,xlnet-base-cased,modifier,4,0.0606266747148793,10,_consider_magnitude
1812,xlnet-base-cased,compound,4,0.1015984644521307,11,_consider_magnitude
1813,xlnet-base-cased,head,4,0.09381469309801892,11,_consider_magnitude
1814,xlnet-base-cased,modifier,4,0.061390616167326176,11,_consider_magnitude
1815,xlnet-base-cased,compound,4,0.10218355673510841,12,_consider_magnitude
1816,xlnet-base-cased,head,4,0.09508196721311475,12,_consider_magnitude
1817,xlnet-base-cased,modifier,4,0.06108657257922859,12,_consider_magnitude
1818,xlnet-base-cased,compound,4,0.09922743546259657,13,_consider_magnitude
1819,xlnet-base-cased,head,4,0.09522249156055482,13,_consider_magnitude
1820,xlnet-base-cased,modifier,4,0.059180551430314296,13,_consider_magnitude
1821,xlnet-base-cased,compound,4,0.0948865106207663,14,_consider_magnitude
1822,xlnet-base-cased,head,4,0.0937789232641251,14,_consider_magnitude
1823,xlnet-base-cased,modifier,4,0.05535828917994463,14,_consider_magnitude
1824,xlnet-base-cased,compound,4,0.09046127117047201,15,_consider_magnitude
1825,xlnet-base-cased,head,4,0.08962451255616981,15,_consider_magnitude
1826,xlnet-base-cased,modifier,4,0.05277519617518277,15,_consider_magnitude
1827,xlnet-base-cased,compound,4,0.08970243969429567,16,_consider_magnitude
1828,xlnet-base-cased,head,4,0.08885290613931712,16,_consider_magnitude
1829,xlnet-base-cased,modifier,4,0.05235106814472731,16,_consider_magnitude
1830,xlnet-base-cased,compound,4,0.08882735625796438,17,_consider_magnitude
1831,xlnet-base-cased,head,4,0.08834574099446527,17,_consider_magnitude
1832,xlnet-base-cased,modifier,4,0.05186178791682236,17,_consider_magnitude
1833,xlnet-base-cased,compound,4,0.08878903143593528,18,_consider_magnitude
1834,xlnet-base-cased,head,4,0.08845560548428204,18,_consider_magnitude
1835,xlnet-base-cased,modifier,4,0.052045747062562084,18,_consider_magnitude
1836,xlnet-base-cased,compound,5,0.10791017382473267,1,_consider_magnitude
1837,xlnet-base-cased,head,5,0.10340667331623975,1,_consider_magnitude
1838,xlnet-base-cased,modifier,5,0.0875710834703328,1,_consider_magnitude
1839,xlnet-base-cased,compound,5,0.12995143050124477,2,_consider_magnitude
1840,xlnet-base-cased,head,5,0.11223900121000951,2,_consider_magnitude
1841,xlnet-base-cased,modifier,5,0.11187907137881,2,_consider_magnitude
1842,xlnet-base-cased,compound,5,0.14987807173461007,3,_consider_magnitude
1843,xlnet-base-cased,head,5,0.13887486806254662,3,_consider_magnitude
1844,xlnet-base-cased,modifier,5,0.10843410413832517,3,_consider_magnitude
1845,xlnet-base-cased,compound,5,0.09828900146835437,4,_consider_magnitude
1846,xlnet-base-cased,head,5,0.08943803296139573,4,_consider_magnitude
1847,xlnet-base-cased,modifier,5,0.06171290296174764,4,_consider_magnitude
1848,xlnet-base-cased,compound,5,0.10291525495099486,5,_consider_magnitude
1849,xlnet-base-cased,head,5,0.1012620497134926,5,_consider_magnitude
1850,xlnet-base-cased,modifier,5,0.059935793475711624,5,_consider_magnitude
1851,xlnet-base-cased,compound,5,0.10385392223096271,6,_consider_magnitude
1852,xlnet-base-cased,head,5,0.0998245716313227,6,_consider_magnitude
1853,xlnet-base-cased,modifier,5,0.05264370215359567,6,_consider_magnitude
1854,xlnet-base-cased,compound,5,0.09923235040892944,7,_consider_magnitude
1855,xlnet-base-cased,head,5,0.1014643292962084,7,_consider_magnitude
1856,xlnet-base-cased,modifier,5,0.05490706390906916,7,_consider_magnitude
1857,xlnet-base-cased,compound,5,0.09545353652083352,8,_consider_magnitude
1858,xlnet-base-cased,head,5,0.10084330981251832,8,_consider_magnitude
1859,xlnet-base-cased,modifier,5,0.049692202299112434,8,_consider_magnitude
1860,xlnet-base-cased,compound,5,0.09405942333228105,9,_consider_magnitude
1861,xlnet-base-cased,head,5,0.09872355864202949,9,_consider_magnitude
1862,xlnet-base-cased,modifier,5,0.05216524273850118,9,_consider_magnitude
1863,xlnet-base-cased,compound,5,0.09200320651010978,10,_consider_magnitude
1864,xlnet-base-cased,head,5,0.09712979020353674,10,_consider_magnitude
1865,xlnet-base-cased,modifier,5,0.04849942353080198,10,_consider_magnitude
1866,xlnet-base-cased,compound,5,0.09265217349646933,11,_consider_magnitude
1867,xlnet-base-cased,head,5,0.09599282048333989,11,_consider_magnitude
1868,xlnet-base-cased,modifier,5,0.04855818825791328,11,_consider_magnitude
1869,xlnet-base-cased,compound,5,0.0925576389354642,12,_consider_magnitude
1870,xlnet-base-cased,head,5,0.09649104316971828,12,_consider_magnitude
1871,xlnet-base-cased,modifier,5,0.047500423169909906,12,_consider_magnitude
1872,xlnet-base-cased,compound,5,0.09019682989847116,13,_consider_magnitude
1873,xlnet-base-cased,head,5,0.09590595088674056,13,_consider_magnitude
1874,xlnet-base-cased,modifier,5,0.045479427554908296,13,_consider_magnitude
1875,xlnet-base-cased,compound,5,0.08643588736334805,14,_consider_magnitude
1876,xlnet-base-cased,head,5,0.09360135158872356,14,_consider_magnitude
1877,xlnet-base-cased,modifier,5,0.04256163110442556,14,_consider_magnitude
1878,xlnet-base-cased,compound,5,0.08295343853496981,15,_consider_magnitude
1879,xlnet-base-cased,head,5,0.09029008696540865,15,_consider_magnitude
1880,xlnet-base-cased,modifier,5,0.040808909243627706,15,_consider_magnitude
1881,xlnet-base-cased,compound,5,0.08233513140623352,16,_consider_magnitude
1882,xlnet-base-cased,head,5,0.08962579005023746,16,_consider_magnitude
1883,xlnet-base-cased,modifier,5,0.040563630382641415,16,_consider_magnitude
1884,xlnet-base-cased,compound,5,0.08187651103595188,17,_consider_magnitude
1885,xlnet-base-cased,head,5,0.08940733856467155,17,_consider_magnitude
1886,xlnet-base-cased,modifier,5,0.04062367260382035,17,_consider_magnitude
1887,xlnet-base-cased,compound,5,0.08187651103595188,18,_consider_magnitude
1888,xlnet-base-cased,head,5,0.0894405534104301,18,_consider_magnitude
1889,xlnet-base-cased,modifier,5,0.0408919463580241,18,_consider_magnitude
1890,xlnet-base-cased,compound,6,0.10491417800997532,1,_consider_magnitude
1891,xlnet-base-cased,head,6,0.09528244531810807,1,_consider_magnitude
1892,xlnet-base-cased,modifier,6,0.10284984725819328,1,_consider_magnitude
1893,xlnet-base-cased,compound,6,0.12756424882667147,2,_consider_magnitude
1894,xlnet-base-cased,head,6,0.11442857434980662,2,_consider_magnitude
1895,xlnet-base-cased,modifier,6,0.12488418307376917,2,_consider_magnitude
1896,xlnet-base-cased,compound,6,0.1420069938013409,3,_consider_magnitude
1897,xlnet-base-cased,head,6,0.12879366259660244,3,_consider_magnitude
1898,xlnet-base-cased,modifier,6,0.123402493021593,3,_consider_magnitude
1899,xlnet-base-cased,compound,6,0.0992550761249976,4,_consider_magnitude
1900,xlnet-base-cased,head,6,0.08340714012578193,4,_consider_magnitude
1901,xlnet-base-cased,modifier,6,0.08450391107488596,4,_consider_magnitude
1902,xlnet-base-cased,compound,6,0.10441476376407309,5,_consider_magnitude
1903,xlnet-base-cased,head,6,0.09395694907027952,5,_consider_magnitude
1904,xlnet-base-cased,modifier,6,0.08454401174925105,5,_consider_magnitude
1905,xlnet-base-cased,compound,6,0.10594084707342939,6,_consider_magnitude
1906,xlnet-base-cased,head,6,0.09473513482187579,6,_consider_magnitude
1907,xlnet-base-cased,modifier,6,0.07984917153072714,6,_consider_magnitude
1908,xlnet-base-cased,compound,6,0.09924129365575883,7,_consider_magnitude
1909,xlnet-base-cased,head,6,0.09590801780177442,7,_consider_magnitude
1910,xlnet-base-cased,modifier,6,0.07742232660541543,7,_consider_magnitude
1911,xlnet-base-cased,compound,6,0.09545225902064587,8,_consider_magnitude
1912,xlnet-base-cased,head,6,0.09313359618006566,8,_consider_magnitude
1913,xlnet-base-cased,modifier,6,0.07431601841601798,8,_consider_magnitude
1914,xlnet-base-cased,compound,6,0.09493834009292386,9,_consider_magnitude
1915,xlnet-base-cased,head,6,0.0917062770050949,9,_consider_magnitude
1916,xlnet-base-cased,modifier,6,0.07710450582174112,9,_consider_magnitude
1917,xlnet-base-cased,compound,6,0.09364350889295557,10,_consider_magnitude
1918,xlnet-base-cased,head,6,0.08923104438333765,10,_consider_magnitude
1919,xlnet-base-cased,modifier,6,0.07463822964872106,10,_consider_magnitude
1920,xlnet-base-cased,compound,6,0.09493377790126888,11,_consider_magnitude
1921,xlnet-base-cased,head,6,0.08914161979860306,11,_consider_magnitude
1922,xlnet-base-cased,modifier,6,0.07625809212648468,11,_consider_magnitude
1923,xlnet-base-cased,compound,6,0.09455819464538362,12,_consider_magnitude
1924,xlnet-base-cased,head,6,0.08817583428346955,12,_consider_magnitude
1925,xlnet-base-cased,modifier,6,0.07610479283836825,12,_consider_magnitude
1926,xlnet-base-cased,compound,6,0.09125203999833927,13,_consider_magnitude
1927,xlnet-base-cased,head,6,0.08562084614819569,13,_consider_magnitude
1928,xlnet-base-cased,modifier,6,0.07398415268609096,13,_consider_magnitude
1929,xlnet-base-cased,compound,6,0.0870874093378429,14,_consider_magnitude
1930,xlnet-base-cased,head,6,0.08237601121639791,14,_consider_magnitude
1931,xlnet-base-cased,modifier,6,0.07044038414246614,14,_consider_magnitude
1932,xlnet-base-cased,compound,6,0.08355386074675916,15,_consider_magnitude
1933,xlnet-base-cased,head,6,0.07855885894229879,15,_consider_magnitude
1934,xlnet-base-cased,modifier,6,0.06791350087668031,15,_consider_magnitude
1935,xlnet-base-cased,compound,6,0.0828665689383705,16,_consider_magnitude
1936,xlnet-base-cased,head,6,0.0779405518135625,16,_consider_magnitude
1937,xlnet-base-cased,modifier,6,0.06735395847505533,16,_consider_magnitude
1938,xlnet-base-cased,compound,6,0.08233896388843644,17,_consider_magnitude
1939,xlnet-base-cased,head,6,0.07760712586190928,17,_consider_magnitude
1940,xlnet-base-cased,modifier,6,0.06697454273696717,17,_consider_magnitude
1941,xlnet-base-cased,compound,6,0.0824028385918183,18,_consider_magnitude
1942,xlnet-base-cased,head,6,0.07766078061275003,18,_consider_magnitude
1943,xlnet-base-cased,modifier,6,0.06721982159795345,18,_consider_magnitude
1944,xlnet-base-cased,compound,7,0.08380367984833056,1,_consider_magnitude
1945,xlnet-base-cased,head,7,0.08443927642190557,1,_consider_magnitude
1946,xlnet-base-cased,modifier,7,0.07692619897528831,1,_consider_magnitude
1947,xlnet-base-cased,compound,7,0.11195670330318637,2,_consider_magnitude
1948,xlnet-base-cased,head,7,0.10794277994054464,2,_consider_magnitude
1949,xlnet-base-cased,modifier,7,0.10940720033218974,2,_consider_magnitude
1950,xlnet-base-cased,compound,7,0.13612221425424512,3,_consider_magnitude
1951,xlnet-base-cased,head,7,0.1325839349648452,3,_consider_magnitude
1952,xlnet-base-cased,modifier,7,0.11828703352108229,3,_consider_magnitude
1953,xlnet-base-cased,compound,7,0.10161434631158377,4,_consider_magnitude
1954,xlnet-base-cased,head,7,0.09719896744154213,4,_consider_magnitude
1955,xlnet-base-cased,modifier,7,0.08652902991579917,4,_consider_magnitude
1956,xlnet-base-cased,compound,7,0.11132335346360399,5,_consider_magnitude
1957,xlnet-base-cased,head,7,0.1083798732008949,5,_consider_magnitude
1958,xlnet-base-cased,modifier,7,0.09437670821261407,5,_consider_magnitude
1959,xlnet-base-cased,compound,7,0.11306989486555667,6,_consider_magnitude
1960,xlnet-base-cased,head,7,0.10744338180988672,6,_consider_magnitude
1961,xlnet-base-cased,modifier,7,0.09362006223447937,6,_consider_magnitude
1962,xlnet-base-cased,compound,7,0.10648532358756858,7,_consider_magnitude
1963,xlnet-base-cased,head,7,0.10452419731855131,7,_consider_magnitude
1964,xlnet-base-cased,modifier,7,0.08994159455987819,7,_consider_magnitude
1965,xlnet-base-cased,compound,7,0.10403961528201237,8,_consider_magnitude
1966,xlnet-base-cased,head,7,0.10060569477761588,8,_consider_magnitude
1967,xlnet-base-cased,modifier,7,0.08879776054319004,8,_consider_magnitude
1968,xlnet-base-cased,compound,7,0.10534353924326653,9,_consider_magnitude
1969,xlnet-base-cased,head,7,0.1008199284155976,9,_consider_magnitude
1970,xlnet-base-cased,modifier,7,0.0925570888693218,9,_consider_magnitude
1971,xlnet-base-cased,compound,7,0.10424798714840967,10,_consider_magnitude
1972,xlnet-base-cased,head,7,0.09944844193629776,10,_consider_magnitude
1973,xlnet-base-cased,modifier,7,0.08928853161638131,10,_consider_magnitude
1974,xlnet-base-cased,compound,7,0.10630986257357568,11,_consider_magnitude
1975,xlnet-base-cased,head,7,0.10125737353607164,11,_consider_magnitude
1976,xlnet-base-cased,modifier,7,0.09083174445008671,11,_consider_magnitude
1977,xlnet-base-cased,compound,7,0.10790417516998654,12,_consider_magnitude
1978,xlnet-base-cased,head,7,0.10290789587145854,12,_consider_magnitude
1979,xlnet-base-cased,modifier,7,0.09138362188730587,12,_consider_magnitude
1980,xlnet-base-cased,compound,7,0.10424032218400386,13,_consider_magnitude
1981,xlnet-base-cased,head,7,0.09924659787361112,13,_consider_magnitude
1982,xlnet-base-cased,modifier,7,0.08848626534190532,13,_consider_magnitude
1983,xlnet-base-cased,compound,7,0.09990706230657942,14,_consider_magnitude
1984,xlnet-base-cased,head,7,0.09486223823348121,14,_consider_magnitude
1985,xlnet-base-cased,modifier,7,0.08455924857798941,14,_consider_magnitude
1986,xlnet-base-cased,compound,7,0.0971630050492953,15,_consider_magnitude
1987,xlnet-base-cased,head,7,0.09153819866948994,15,_consider_magnitude
1988,xlnet-base-cased,modifier,7,0.08232618894776007,15,_consider_magnitude
1989,xlnet-base-cased,compound,7,0.09648593319344773,16,_consider_magnitude
1990,xlnet-base-cased,head,7,0.09089178667126564,16,_consider_magnitude
1991,xlnet-base-cased,modifier,7,0.08174876162918819,16,_consider_magnitude
1992,xlnet-base-cased,compound,7,0.0959966529655428,17,_consider_magnitude
1993,xlnet-base-cased,head,7,0.09054558577893604,17,_consider_magnitude
1994,xlnet-base-cased,modifier,7,0.0813514609741531,17,_consider_magnitude
1995,xlnet-base-cased,compound,7,0.09606563764519518,18,_consider_magnitude
1996,xlnet-base-cased,head,7,0.09070910501959357,18,_consider_magnitude
1997,xlnet-base-cased,modifier,7,0.08154053009616337,18,_consider_magnitude
1998,xlnet-base-cased,compound,8,0.07875693440515817,1,_consider_magnitude
1999,xlnet-base-cased,head,8,0.07864828541822227,1,_consider_magnitude
2000,xlnet-base-cased,modifier,8,0.06659096409301113,1,_consider_magnitude
2001,xlnet-base-cased,compound,8,0.10599316002154724,2,_consider_magnitude
2002,xlnet-base-cased,head,8,0.10566322434294768,2,_consider_magnitude
2003,xlnet-base-cased,modifier,8,0.08970809952168654,2,_consider_magnitude
2004,xlnet-base-cased,compound,8,0.1234736440085604,3,_consider_magnitude
2005,xlnet-base-cased,head,8,0.12193648622761874,3,_consider_magnitude
2006,xlnet-base-cased,modifier,8,0.10116484496982196,3,_consider_magnitude
2007,xlnet-base-cased,compound,8,0.09713429298754092,4,_consider_magnitude
2008,xlnet-base-cased,head,8,0.09493805632041614,4,_consider_magnitude
2009,xlnet-base-cased,modifier,8,0.07764168202846483,4,_consider_magnitude
2010,xlnet-base-cased,compound,8,0.10546997366957257,5,_consider_magnitude
2011,xlnet-base-cased,head,8,0.10631078352083348,5,_consider_magnitude
2012,xlnet-base-cased,modifier,8,0.08380006939237504,5,_consider_magnitude
2013,xlnet-base-cased,compound,8,0.10736537787888764,6,_consider_magnitude
2014,xlnet-base-cased,head,8,0.10730911274833095,6,_consider_magnitude
2015,xlnet-base-cased,modifier,8,0.08001796692239724,6,_consider_magnitude
2016,xlnet-base-cased,compound,8,0.100465240864696,7,_consider_magnitude
2017,xlnet-base-cased,head,8,0.10206480444046775,7,_consider_magnitude
2018,xlnet-base-cased,modifier,8,0.0758048765359849,7,_consider_magnitude
2019,xlnet-base-cased,compound,8,0.10059164227555177,8,_consider_magnitude
2020,xlnet-base-cased,head,8,0.10254366256227715,8,_consider_magnitude
2021,xlnet-base-cased,modifier,8,0.07613645618341568,8,_consider_magnitude
2022,xlnet-base-cased,compound,8,0.10345412370694279,9,_consider_magnitude
2023,xlnet-base-cased,head,8,0.10524133961993597,9,_consider_magnitude
2024,xlnet-base-cased,modifier,8,0.07912805836368622,9,_consider_magnitude
2025,xlnet-base-cased,compound,8,0.10302159284347823,10,_consider_magnitude
2026,xlnet-base-cased,head,8,0.1052137726635432,10,_consider_magnitude
2027,xlnet-base-cased,modifier,8,0.07748704141955141,10,_consider_magnitude
2028,xlnet-base-cased,compound,8,0.10493783394493363,11,_consider_magnitude
2029,xlnet-base-cased,head,8,0.10709168894296947,11,_consider_magnitude
2030,xlnet-base-cased,modifier,8,0.07876709047532361,11,_consider_magnitude
2031,xlnet-base-cased,compound,8,0.10716067362262185,12,_consider_magnitude
2032,xlnet-base-cased,head,8,0.10988429097482377,12,_consider_magnitude
2033,xlnet-base-cased,modifier,8,0.07957957670234068,12,_consider_magnitude
2034,xlnet-base-cased,compound,8,0.10450348596193705,13,_consider_magnitude
2035,xlnet-base-cased,head,8,0.1074519422700431,13,_consider_magnitude
2036,xlnet-base-cased,modifier,8,0.076746094860322,13,_consider_magnitude
2037,xlnet-base-cased,compound,8,0.10086007288103656,14,_consider_magnitude
2038,xlnet-base-cased,head,8,0.10352492550612719,14,_consider_magnitude
2039,xlnet-base-cased,modifier,8,0.07325087109126736,14,_consider_magnitude
2040,xlnet-base-cased,compound,8,0.09795760635936547,15,_consider_magnitude
2041,xlnet-base-cased,head,8,0.09991728225912051,15,_consider_magnitude
2042,xlnet-base-cased,modifier,8,0.07137039982370583,15,_consider_magnitude
2043,xlnet-base-cased,compound,8,0.09734696419503502,16,_consider_magnitude
2044,xlnet-base-cased,head,8,0.09932707999987225,16,_consider_magnitude
2045,xlnet-base-cased,modifier,8,0.07094882678138564,16,_consider_magnitude
2046,xlnet-base-cased,compound,8,0.09695988349254103,17,_consider_magnitude
2047,xlnet-base-cased,head,8,0.09903964383465395,17,_consider_magnitude
2048,xlnet-base-cased,modifier,8,0.07076870011784883,17,_consider_magnitude
2049,xlnet-base-cased,compound,8,0.0971387326620102,18,_consider_magnitude
2050,xlnet-base-cased,head,8,0.0992491528617464,18,_consider_magnitude
2051,xlnet-base-cased,modifier,8,0.07101397897883512,18,_consider_magnitude
2052,xlnet-base-cased,compound,9,0.07522040988039473,1,_consider_magnitude
2053,xlnet-base-cased,head,9,0.07791762098107836,1,_consider_magnitude
2054,xlnet-base-cased,modifier,9,0.05550061875152947,1,_consider_magnitude
2055,xlnet-base-cased,compound,9,0.10137582488307104,2,_consider_magnitude
2056,xlnet-base-cased,head,9,0.09900628682767419,2,_consider_magnitude
2057,xlnet-base-cased,modifier,9,0.08427033609150554,2,_consider_magnitude
2058,xlnet-base-cased,compound,9,0.12253830499238472,3,_consider_magnitude
2059,xlnet-base-cased,head,9,0.12117013080549068,3,_consider_magnitude
2060,xlnet-base-cased,modifier,9,0.10538647019655467,3,_consider_magnitude
2061,xlnet-base-cased,compound,9,0.09758027724325766,4,_consider_magnitude
2062,xlnet-base-cased,head,9,0.09990586281838487,4,_consider_magnitude
2063,xlnet-base-cased,modifier,9,0.08044693647076775,4,_consider_magnitude
2064,xlnet-base-cased,compound,9,0.10744219585524908,5,_consider_magnitude
2065,xlnet-base-cased,head,9,0.11020873149488176,5,_consider_magnitude
2066,xlnet-base-cased,modifier,9,0.0902695264506944,5,_consider_magnitude
2067,xlnet-base-cased,compound,9,0.11012109052319873,6,_consider_magnitude
2068,xlnet-base-cased,head,9,0.11034487229245832,6,_consider_magnitude
2069,xlnet-base-cased,modifier,9,0.09032343708504365,6,_consider_magnitude
2070,xlnet-base-cased,compound,9,0.10277643136674959,7,_consider_magnitude
2071,xlnet-base-cased,head,9,0.10388156115352482,7,_consider_magnitude
2072,xlnet-base-cased,modifier,9,0.08366215767895316,7,_consider_magnitude
2073,xlnet-base-cased,compound,9,0.10326289516792268,8,_consider_magnitude
2074,xlnet-base-cased,head,9,0.10550235299686875,8,_consider_magnitude
2075,xlnet-base-cased,modifier,9,0.08450024991194385,8,_consider_magnitude
2076,xlnet-base-cased,compound,9,0.10625439338620014,9,_consider_magnitude
2077,xlnet-base-cased,head,9,0.1079381321805711,9,_consider_magnitude
2078,xlnet-base-cased,modifier,9,0.08813440016969183,9,_consider_magnitude
2079,xlnet-base-cased,compound,9,0.10602114891428972,10,_consider_magnitude
2080,xlnet-base-cased,head,9,0.10851098485211409,10,_consider_magnitude
2081,xlnet-base-cased,modifier,9,0.08690728267430609,10,_consider_magnitude
2082,xlnet-base-cased,compound,9,0.10708402397856365,11,_consider_magnitude
2083,xlnet-base-cased,head,9,0.10984724364686231,11,_consider_magnitude
2084,xlnet-base-cased,modifier,9,0.08759712947083002,11,_consider_magnitude
2085,xlnet-base-cased,compound,9,0.10873710130208582,12,_consider_magnitude
2086,xlnet-base-cased,head,9,0.11236135197197178,12,_consider_magnitude
2087,xlnet-base-cased,modifier,9,0.08827931130294814,12,_consider_magnitude
2088,xlnet-base-cased,compound,9,0.10578609000584455,13,_consider_magnitude
2089,xlnet-base-cased,head,9,0.10978081395534521,13,_consider_magnitude
2090,xlnet-base-cased,modifier,9,0.08505747126436781,13,_consider_magnitude
