,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_relation_group_rdm_corr_within_compound_sentences,same_relation_group_rdm_std_within_compound_sentences,same_head_rdm_corr,same_head_rdm_std,same_head_rdm_corr_within_compound_sentences,same_head_rdm_std_within_compound_sentences,same_modifier_rdm_corr,same_modifier_rdm_std,same_modifier_rdm_corr_within_compound_sentences,same_modifier_rdm_std_within_compound_sentences
461,microsoft/phi-1,4,final_word,0.16926628679989272,0.12639015982820806,0.05761610809668164,0.16093008135111433,0.1921100063095695,0.14378675914186811,0.6381224218927114,0.11659084643071883,0.2667831719390482,0.14906950082213893,0.03812293186157246,0.17695146852289875
462,microsoft/phi-1,4,final_head,0.19334657183512718,0.10443100495853574,0.08773361914721978,0.18652754221692563,,,,,,,,
463,microsoft/phi-1,4,final_head,0.19334657183512718,0.10443100495853574,0.08773361914721978,0.18652754221692563,0.7102530765798635,0.017473477011780574,0.6782427582250402,0.035696482591914006,,,,
464,microsoft/phi-1,4,final_head,0.19334657183512718,0.10443100495853574,0.08773361914721978,0.18652754221692563,0.7102530765798635,0.017473477011780574,0.6782427582250402,0.035696482591914006,-0.036692634164800994,0.06812512103457771,-0.026937073001663092,0.1323138177904122
465,microsoft/phi-1,4,final_mod,0.20015443252683915,0.11431752462755068,0.02294199763181994,0.23303249163574855,,,,,,,,
466,microsoft/phi-1,4,final_mod,0.20015443252683915,0.11431752462755068,0.02294199763181994,0.23303249163574855,-0.0011754603622571155,0.10019989518995664,-0.2376240414336544,0.17935870930396117,,,,
467,microsoft/phi-1,4,final_mod,0.20015443252683915,0.11431752462755068,0.02294199763181994,0.23303249163574855,-0.0011754603622571155,0.10019989518995664,-0.2376240414336544,0.17935870930396117,0.65259826435874,0.07911121544428924,0.735180125910789,0.029984518583522374
468,microsoft/phi-1,5,final_word,0.17192661840928133,0.12654608605414416,0.05761610809668165,0.16534455026333125,,,,,,,,
469,microsoft/phi-1,5,final_word,0.17192661840928133,0.12654608605414416,0.05761610809668165,0.16534455026333125,0.20076268748318907,0.14255642340503083,0.628363421163226,0.11573997802709014,,,,
470,microsoft/phi-1,5,final_word,0.17192661840928133,0.12654608605414416,0.05761610809668165,0.16534455026333125,0.20076268748318907,0.14255642340503083,0.628363421163226,0.11573997802709014,0.2549791627713805,0.14336447169919023,0.045713265762283274,0.19460535623473108
471,microsoft/phi-1,5,final_head,0.19273421097299928,0.10184449519802534,0.0995187321669956,0.17850929744127247,,,,,,,,
472,microsoft/phi-1,5,final_head,0.19273421097299928,0.10184449519802534,0.0995187321669956,0.17850929744127247,0.7100282049282214,0.01769023245612933,0.6793270916394274,0.0327417438250218,,,,
473,microsoft/phi-1,5,final_head,0.19273421097299928,0.10184449519802534,0.0995187321669956,0.17850929744127247,0.7100282049282214,0.01769023245612933,0.6793270916394274,0.0327417438250218,-0.03698683653613171,0.06569337815773144,-0.012840738614628717,0.1274105668477054
474,microsoft/phi-1,5,final_mod,0.20540037858437318,0.1118327306825405,0.03851391289397364,0.23453688563752348,,,,,,,,
475,microsoft/phi-1,5,final_mod,0.20540037858437318,0.1118327306825405,0.03851391289397364,0.23453688563752348,0.0006469616874098027,0.09753582280875238,-0.22936952153367646,0.18381244484980272,,,,
476,microsoft/phi-1,5,final_mod,0.20540037858437318,0.1118327306825405,0.03851391289397364,0.23453688563752348,0.0006469616874098027,0.09753582280875238,-0.22936952153367646,0.18381244484980272,0.6534156384074998,0.07375661439440868,0.735180125910789,0.029984518583522374
477,microsoft/phi-1,6,final_word,0.17661474027505586,0.12380060826620105,0.06547285010986552,0.1792569635604454,,,,,,,,
478,microsoft/phi-1,6,final_word,0.17661474027505586,0.12380060826620105,0.06547285010986552,0.1792569635604454,0.20508382299196534,0.14496259909996434,0.6023394192179319,0.14880568653598691,,,,
479,microsoft/phi-1,6,final_word,0.17661474027505586,0.12380060826620105,0.06547285010986552,0.1792569635604454,0.20508382299196534,0.14496259909996434,0.6023394192179319,0.14880568653598691,0.25295515414827585,0.13989149046072782,0.07065293429319024,0.21110060748061527
480,microsoft/phi-1,6,final_head,0.19661500100677387,0.09889709841965892,0.09820927516479827,0.18009199752353372,,,,,,,,
481,microsoft/phi-1,6,final_head,0.19661500100677387,0.09889709841965892,0.09820927516479827,0.18009199752353372,0.7097484123119193,0.01787018127752962,0.6771584248106528,0.03651042204401867,,,,
482,microsoft/phi-1,6,final_head,0.19661500100677387,0.09889709841965892,0.09820927516479827,0.18009199752353372,0.7097484123119193,0.01787018127752962,0.6771584248106528,0.03651042204401867,-0.0376190047687247,0.06454230195983074,-0.011756405200241455,0.13607946075811544
483,microsoft/phi-1,6,final_mod,0.2102510461592572,0.1064243736532242,0.047265112033489334,0.21941578989485444,,,,,,,,
484,microsoft/phi-1,6,final_mod,0.2102510461592572,0.1064243736532242,0.047265112033489334,0.21941578989485444,-0.003306671334942604,0.09301137167263582,-0.23544104618529973,0.17956844220680443,,,,
485,microsoft/phi-1,6,final_mod,0.2102510461592572,0.1064243736532242,0.047265112033489334,0.21941578989485444,-0.003306671334942604,0.09301137167263582,-0.23544104618529973,0.17956844220680443,0.6555195109788344,0.06870568718893923,0.735180125910789,0.029984518583522374
486,microsoft/phi-1,7,final_word,0.18401141655004638,0.119839142155227,0.07856742013183864,0.17916128329552336,,,,,,,,
487,microsoft/phi-1,7,final_word,0.18401141655004638,0.119839142155227,0.07856742013183864,0.17916128329552336,0.22421190837019175,0.14842827046073934,0.5871587514165102,0.15068151212183406,,,,
488,microsoft/phi-1,7,final_word,0.18401141655004638,0.119839142155227,0.07856742013183864,0.17916128329552336,0.22421190837019175,0.14842827046073934,0.5871587514165102,0.15068151212183406,0.2411154719363074,0.13899962329768054,0.10209860331042073,0.2061975319717173
489,microsoft/phi-1,7,final_head,0.2010183220779152,0.09509100560873203,0.10344710317358752,0.17655346167246974,,,,,,,,
490,microsoft/phi-1,7,final_head,0.2010183220779152,0.09509100560873203,0.10344710317358752,0.17655346167246974,0.7097735231375444,0.017971334530012983,0.6782427582250402,0.035696482591914006,,,,
491,microsoft/phi-1,7,final_head,0.2010183220779152,0.09509100560873203,0.10344710317358752,0.17655346167246974,0.7097735231375444,0.017971334530012983,0.6782427582250402,0.035696482591914006,-0.03876378376475463,0.06532236435540745,-0.006334738128305163,0.13330094879533566
