,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
166,microsoft/phi-1,8,head_noun_mean,0.33804439745452913,0.03104159697315101,,,0.3225881483679364,0.10119083171835576,0.5108969145851608,0.2047392704397893,0.01780043539804156,0.13364856213310633,0.29027694791453845,0.35952054528941796,0.3488405360148086,0.12762715998854035,0.5686916267185789,0.1743973083456767,0.3218468783347511,0.12644438578551417,0.5504770025131333,0.18667247728825836,0.4626073484049673,0.11028935718392135,0.5043386243386243,0.19917986431301385
167,microsoft/phi-1,8,mod_word_mean,0.33549069051883856,0.04790439191087534,,,0.2961138029071693,0.10559224715948062,0.2826536949809619,0.20234895979585876,0.052233401294676886,0.06656799000527652,0.16927990751304142,0.2498865723016267,0.32998518451704517,0.10305217382699922,0.32271327655368065,0.18528553896418856,0.26853651470251666,0.08925498144399645,0.3336141563422058,0.19061742053243216,0.3920233774195684,0.09572885720350965,0.4069566895241269,0.1726186189141583
168,microsoft/phi-1,9,compound_mean,0.4584422831559006,0.039881909712811026,,,0.3830830352958497,0.10388046598560553,0.4867631611788956,0.16364378888711595,0.0359729996231177,0.10430279332872558,0.2577867132047521,0.21135643652894273,0.430059467019609,0.10973455828852907,0.5468749059924396,0.14765652785959343,0.34268017946667767,0.11707850417827295,0.5496617292426831,0.169083322228928,0.6785497928051433,0.05437546841630182,0.6359788359788361,0.1468789167911951
169,microsoft/phi-1,9,head_noun_mean,0.33791819460402966,0.03087353559823273,,,0.3187436223100696,0.09925221531115441,0.5213868434975713,0.20083308269481875,0.01980367291316736,0.1365127957070011,0.28503108642855646,0.3567278875875702,0.3521917401554861,0.12716792225235102,0.5738349078193401,0.1644550090873825,0.32264324361832425,0.12679299904193728,0.5533585995605469,0.17439495081623255,0.46069388191113286,0.11099328246154964,0.5161904761904761,0.20412739555777407
170,microsoft/phi-1,9,mod_word_mean,0.33622953447731263,0.045524398900574484,,,0.29875313361400163,0.10491454755971263,0.2803326481778326,0.20250239462235914,0.05383371854256679,0.066855761754678,0.1732566194835414,0.24775435610898866,0.3321334283766408,0.1027923453149821,0.3346477689874488,0.18538841024339542,0.2688805347605859,0.08736885109249612,0.3462005682446257,0.19235616392537697,0.3922479335960148,0.09677582696904441,0.41520652269445263,0.17460399052170042
171,microsoft/phi-1,10,compound_mean,0.4586512400174899,0.039175518590513735,,,0.3836512268129843,0.1056894701333704,0.48968004385072667,0.1605693441082003,0.0348637346842312,0.10663644280342541,0.2571122289592458,0.21296573224867799,0.43132688789655804,0.10870120966110876,0.5505988189270448,0.14903555976788832,0.3441844289363148,0.11553910104534787,0.5564847219535017,0.17408725126495536,0.6801420030486436,0.05499062919757166,0.6448148148148148,0.1415081417580396
172,microsoft/phi-1,10,head_noun_mean,0.33774821127571886,0.031253231631384326,,,0.3170989474162355,0.10146248884959444,0.5235484248301217,0.20176005527826027,0.021508005089916838,0.13533479701771173,0.28280311793174806,0.3444109906988405,0.3536944911082244,0.1281743865810361,0.5752703521235476,0.16373739054319203,0.32375171064789965,0.12639987036610065,0.5533854864471709,0.17278528851923022,0.4566892395013417,0.11144130543881621,0.525079365079365,0.21380522261496587
173,microsoft/phi-1,10,mod_word_mean,0.3368678277622816,0.043489660607881266,,,0.30018535592865797,0.10473490814275305,0.2774829430211013,0.2157275283440319,0.05044942423908278,0.06560939229507554,0.175814990118699,0.25564278355915243,0.3322916812693456,0.10242943893162805,0.3238617401911929,0.18952122771334737,0.2700743289278312,0.0885033881672088,0.3329110166805093,0.19258253710038478,0.3940132441063973,0.09535528574280516,0.40624548251833226,0.1689209070436387
174,microsoft/phi-1,11,compound_mean,0.45944997021288797,0.03807333904071125,,,0.3813494913893288,0.10660824894268468,0.4859862149235213,0.16518412225248705,0.03392381866674201,0.10665681183713313,0.25714660569217396,0.21671541038772654,0.42994546636457465,0.11037591361623278,0.5468777583462755,0.14294609987585322,0.34177197670635817,0.11620999315594902,0.5489036217420691,0.17091491578951964,0.6794296782973396,0.05551117346045724,0.6448148148148148,0.13939857097983765
175,microsoft/phi-1,11,head_noun_mean,0.338309820272088,0.031626893372485435,,,0.31374461672068354,0.10355853499098666,0.5333771727053115,0.20793934006543674,0.023696094949312612,0.13685619704553753,0.2835890573387368,0.34495847754556436,0.3526709677523508,0.13045578114756515,0.5753548821225761,0.1626118620986815,0.3206915309721144,0.12473722216881673,0.5525039114916603,0.1719954450964534,0.4532076278658934,0.11211280034536818,0.5220634920634919,0.2030202993754856
