,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_relation_group_rdm_corr_within_compound_sentences,same_relation_group_rdm_std_within_compound_sentences,same_head_rdm_corr,same_head_rdm_std,same_head_rdm_corr_within_compound_sentences,same_head_rdm_std_within_compound_sentences,same_modifier_rdm_corr,same_modifier_rdm_std,same_modifier_rdm_corr_within_compound_sentences,same_modifier_rdm_std_within_compound_sentences
309,xlnet-base-cased,5,head_noun_mean,0.21682075545738744,0.07159878681949518,0.11523221619336331,0.17770060053178013,,,,,,,,
310,xlnet-base-cased,5,head_noun_mean,0.21682075545738744,0.07159878681949518,0.11523221619336331,0.17770060053178013,0.6624585444675604,0.02947486130866065,0.6804114250538146,0.03175762309259906,,,,
311,xlnet-base-cased,5,head_noun_mean,0.21682075545738744,0.07159878681949518,0.11523221619336331,0.17770060053178013,0.6624585444675604,0.02947486130866065,0.6804114250538146,0.03175762309259906,0.03477519838118289,0.07666006970753743,-0.03127440665921213,0.12698707010113702
312,xlnet-base-cased,5,mod_word_mean,0.21396728259770545,0.09463677116649849,0.08241986486464369,0.1548950934079952,,,,,,,,
313,xlnet-base-cased,5,mod_word_mean,0.21396728259770545,0.09463677116649849,0.08241986486464369,0.1548950934079952,0.06141657664797685,0.09280586627426025,0.08143426662243324,0.12386996755324417,,,,
314,xlnet-base-cased,5,mod_word_mean,0.21396728259770545,0.09463677116649849,0.08241986486464369,0.1548950934079952,0.06141657664797685,0.09280586627426025,0.08143426662243324,0.12386996755324417,0.6087186706831264,0.07339567700308945,0.6553369944586144,0.09322226227811825
315,xlnet-base-cased,6,compound_mean,0.2397102699785114,0.09082867215267978,0.08511470514282517,0.1893739233717874,,,,,,,,
316,xlnet-base-cased,6,compound_mean,0.2397102699785114,0.09082867215267978,0.08511470514282517,0.1893739233717874,0.43336620765379574,0.10681415857648555,0.5676407499575397,0.14287002816840752,,,,
317,xlnet-base-cased,6,compound_mean,0.2397102699785114,0.09082867215267978,0.08511470514282517,0.1893739233717874,0.43336620765379574,0.10681415857648555,0.5676407499575397,0.14287002816840752,0.31202931633014663,0.1102996707190924,0.16715860817365627,0.17824711351126798
318,xlnet-base-cased,6,head_noun_mean,0.19602422075472245,0.07585196702351457,0.09166199015381175,0.17519340674467132,,,,,,,,
319,xlnet-base-cased,6,head_noun_mean,0.19602422075472245,0.07585196702351457,0.09166199015381175,0.17519340674467132,0.5979075281621914,0.05344577173327194,0.6728210911531036,0.042740735618435784,,,,
320,xlnet-base-cased,6,head_noun_mean,0.19602422075472245,0.07585196702351457,0.09166199015381175,0.17519340674467132,0.5979075281621914,0.05344577173327194,0.6728210911531036,0.042740735618435784,0.042650778657535575,0.08117997008505133,0.0045085960155674225,0.13284521423232568
321,xlnet-base-cased,6,mod_word_mean,0.20223466843270313,0.09744448795084011,0.07456312285145981,0.16948099357640986,,,,,,,,
322,xlnet-base-cased,6,mod_word_mean,0.20223466843270313,0.09744448795084011,0.07456312285145981,0.16948099357640986,0.06433432587847504,0.10270455087250827,0.1530599650288303,0.1890756510973413,,,,
323,xlnet-base-cased,6,mod_word_mean,0.20223466843270313,0.09744448795084011,0.07456312285145981,0.16948099357640986,0.06433432587847504,0.10270455087250827,0.1530599650288303,0.1890756510973413,0.5239906992856207,0.08979852363032942,0.5783493220371189,0.17038362661278147
324,xlnet-base-cased,7,compound_mean,0.20591063951651808,0.09324733192924846,0.07987687713403593,0.1900247258476394,,,,,,,,
325,xlnet-base-cased,7,compound_mean,0.20591063951651808,0.09324733192924846,0.07987687713403593,0.1900247258476394,0.39615949119487753,0.11626671901396878,0.5763154172726376,0.1319165873648142,,,,
326,xlnet-base-cased,7,compound_mean,0.20591063951651808,0.09324733192924846,0.07987687713403593,0.1900247258476394,0.39615949119487753,0.11626671901396878,0.5763154172726376,0.1319165873648142,0.2555721117499688,0.1174968753475694,0.13354427232765126,0.18318145675517836
327,xlnet-base-cased,7,head_noun_mean,0.17749767874858205,0.077352329986441,0.0890430761494171,0.17300697354261724,,,,,,,,
328,xlnet-base-cased,7,head_noun_mean,0.17749767874858205,0.077352329986441,0.0890430761494171,0.17300697354261724,0.5383005850796566,0.07562890822109881,0.669568090909942,0.04584596011096753,,,,
329,xlnet-base-cased,7,head_noun_mean,0.17749767874858205,0.077352329986441,0.0890430761494171,0.17300697354261724,0.5383005850796566,0.07562890822109881,0.669568090909942,0.04584596011096753,0.04106862995591911,0.08878602039726903,-0.0052504047139179085,0.13281796426991405
330,xlnet-base-cased,7,mod_word_mean,0.17726665361255273,0.087501089487522,0.0667443439751694,0.2043150997567771,,,,,,,,
331,xlnet-base-cased,7,mod_word_mean,0.17726665361255273,0.087501089487522,0.0667443439751694,0.2043150997567771,0.08172613168720694,0.10576875345432031,0.2430596384229728,0.22528098948075495,,,,
332,xlnet-base-cased,7,mod_word_mean,0.17726665361255273,0.087501089487522,0.0667443439751694,0.2043150997567771,0.08172613168720694,0.10576875345432031,0.2430596384229728,0.22528098948075495,0.44252400103611483,0.10093034084922606,0.47967498132787806,0.23084483388672908
333,xlnet-base-cased,8,compound_mean,0.20411385076313138,0.09575628409971117,0.07463904912524669,0.186159474092077,,,,,,,,
334,xlnet-base-cased,8,compound_mean,0.20411385076313138,0.09575628409971117,0.07463904912524669,0.186159474092077,0.36832221547815663,0.13082932913881068,0.5633034162999906,0.14761365209657568,,,,
335,xlnet-base-cased,8,compound_mean,0.20411385076313138,0.09575628409971117,0.07463904912524669,0.186159474092077,0.36832221547815663,0.13082932913881068,0.5633034162999906,0.14761365209657568,0.23303562777098605,0.11911118175814113,0.13029127208448948,0.2036378572623889
336,xlnet-base-cased,8,head_noun_mean,0.16988372658473574,0.08385363113545613,0.08904307614941713,0.1700076654448667,,,,,,,,
337,xlnet-base-cased,8,head_noun_mean,0.16988372658473574,0.08385363113545613,0.08904307614941713,0.1700076654448667,0.48877395336503043,0.08744960456148074,0.6424597555502605,0.07966173233635418,,,,
338,xlnet-base-cased,8,head_noun_mean,0.16988372658473574,0.08385363113545613,0.08904307614941713,0.1700076654448667,0.48877395336503043,0.08744960456148074,0.6424597555502605,0.07966173233635418,0.0314796137576953,0.09683820397453477,0.015351930159440011,0.17071395666514447
339,xlnet-base-cased,8,mod_word_mean,0.1714302090026777,0.09845199047572438,0.07587257985365713,0.19986638333091222,,,,,,,,
340,xlnet-base-cased,8,mod_word_mean,0.1714302090026777,0.09845199047572438,0.07587257985365713,0.19986638333091222,0.07234032782785525,0.11056152934118482,0.3080507790852628,0.23755704098696323,,,,
341,xlnet-base-cased,8,mod_word_mean,0.1714302090026777,0.09845199047572438,0.07587257985365713,0.19986638333091222,0.07234032782785525,0.11056152934118482,0.3080507790852628,0.23755704098696323,0.3802960993263242,0.11152516938075183,0.38634619108701007,0.2528639918215853
342,xlnet-base-cased,9,compound_mean,0.1827127260570412,0.09197922124068852,0.08114837099933982,0.19192871475543527,,,,,,,,
343,xlnet-base-cased,9,compound_mean,0.1827127260570412,0.09197922124068852,0.08114837099933982,0.19192871475543527,0.33378405643313175,0.139001616509715,0.5578817492280541,0.16395373938336408,,,,
344,xlnet-base-cased,9,compound_mean,0.1827127260570412,0.09197922124068852,0.08114837099933982,0.19192871475543527,0.33378405643313175,0.139001616509715,0.5578817492280541,0.16395373938336408,0.2058198380507982,0.11933151362372178,0.10535160355358254,0.21856008909172037
345,xlnet-base-cased,9,head_noun_mean,0.15707869815132497,0.08172389505423733,0.09035253315161441,0.17674759385676622,,,,,,,,
346,xlnet-base-cased,9,head_noun_mean,0.15707869815132497,0.08172389505423733,0.09035253315161441,0.17674759385676622,0.4341076481746462,0.1062331496466667,0.6327007548207751,0.09950575390831362,,,,
347,xlnet-base-cased,9,head_noun_mean,0.15707869815132497,0.08172389505423733,0.09035253315161441,0.17674759385676622,0.4341076481746462,0.1062331496466667,0.6327007548207751,0.09950575390831362,0.036194546523859845,0.09500841759443363,0.009930263087503721,0.1783816391184492
348,xlnet-base-cased,9,mod_word_mean,0.16920642334821384,0.10286442922511399,0.07721999999274788,0.21921557673570963,,,,,,,,
349,xlnet-base-cased,9,mod_word_mean,0.16920642334821384,0.10286442922511399,0.07721999999274788,0.21921557673570963,0.08270338086029733,0.11478493473558596,0.3438337817600424,0.23716300416402036,,,,
350,xlnet-base-cased,9,mod_word_mean,0.16920642334821384,0.10286442922511399,0.07721999999274788,0.21921557673570963,0.08270338086029733,0.11478493473558596,0.3438337817600424,0.23716300416402036,0.3552278388080324,0.11874400689365291,0.3256235198813237,0.2496100481946984
351,xlnet-base-cased,10,compound_mean,0.19800852368231542,0.09231268205573559,0.07987687713403593,0.19164206319095975,,,,,,,,
352,xlnet-base-cased,10,compound_mean,0.19800852368231542,0.09231268205573559,0.07987687713403593,0.19164206319095975,0.3563659726370852,0.14032015212972823,0.5806527509301866,0.1332117902947723,,,,
353,xlnet-base-cased,10,compound_mean,0.19800852368231542,0.09231268205573559,0.07987687713403593,0.19164206319095975,0.3563659726370852,0.14032015212972823,0.5806527509301866,0.1332117902947723,0.21922744616781184,0.12019675475055226,0.09017093575216088,0.2003862886493511
354,xlnet-base-cased,10,head_noun_mean,0.17400548001832777,0.08094098984950171,0.09689981816260097,0.18557366659599642,,,,,,,,
355,xlnet-base-cased,10,head_noun_mean,0.17400548001832777,0.08094098984950171,0.09689981816260097,0.18557366659599642,0.46263346958874774,0.1058121374512477,0.6500500894509712,0.06335112035263799,,,,
356,xlnet-base-cased,10,head_noun_mean,0.17400548001832777,0.08094098984950171,0.09689981816260097,0.18557366659599642,0.46263346958874774,0.1058121374512477,0.6500500894509712,0.06335112035263799,0.04265977888440186,0.09132001585246982,-0.03669607373114843,0.15654072336595695
357,xlnet-base-cased,10,mod_word_mean,0.18455921306054618,0.10824805025609617,0.0982092751647983,0.21258017127217443,,,,,,,,
358,xlnet-base-cased,10,mod_word_mean,0.18455921306054618,0.10824805025609617,0.0982092751647983,0.21258017127217443,0.10678725271275351,0.12393425785491204,0.36653591926122936,0.23763119800238247,,,,
359,xlnet-base-cased,10,mod_word_mean,0.18455921306054618,0.10824805025609617,0.0982092751647983,0.21258017127217443,0.10678725271275351,0.12393425785491204,0.36653591926122936,0.23763119800238247,0.38365144282347124,0.12528747951051628,0.3136197357195,0.2482819387921633
360,xlnet-base-cased,11,compound_mean,0.23098019465875938,0.10321270872912085,0.09166199015381173,0.20445987596082263,,,,,,,,
361,xlnet-base-cased,11,compound_mean,0.23098019465875938,0.10321270872912085,0.09166199015381173,0.20445987596082263,0.40768754884444003,0.1320309687800114,0.552460082156118,0.14410653560089356,,,,
362,xlnet-base-cased,11,compound_mean,0.23098019465875938,0.10321270872912085,0.09166199015381173,0.20445987596082263,0.40768754884444003,0.1320309687800114,0.552460082156118,0.14410653560089356,0.2503561239425414,0.13313046902690928,0.13462860574203853,0.202197193119671
363,xlnet-base-cased,11,head_noun_mean,0.19723649813237942,0.086840169984747,0.09820927516479826,0.17604771612806985,,,,,,,,
364,xlnet-base-cased,11,head_noun_mean,0.19723649813237942,0.086840169984747,0.09820927516479826,0.17604771612806985,0.5223241516402848,0.08447611384628673,0.6565560899372949,0.06194432179451691,,,,
365,xlnet-base-cased,11,head_noun_mean,0.19723649813237942,0.086840169984747,0.09820927516479826,0.17604771612806985,0.5223241516402848,0.08447611384628673,0.6565560899372949,0.06194432179451691,0.047820859389766275,0.09819410218858504,-0.01717807227217776,0.15171298953137877
366,xlnet-base-cased,11,mod_word_mean,0.20070996282063458,0.11158591756403057,0.08908103928631053,0.20561221160227977,,,,,,,,
367,xlnet-base-cased,11,mod_word_mean,0.20070996282063458,0.11158591756403057,0.08908103928631053,0.20561221160227977,0.13404952098354767,0.12720712114667954,0.30581324805554283,0.23535220793882317,,,,
368,xlnet-base-cased,11,mod_word_mean,0.20070996282063458,0.11158591756403057,0.08908103928631053,0.20561221160227977,0.13404952098354767,0.12720712114667954,0.30581324805554283,0.23535220793882317,0.44100887791782856,0.12358001016422099,0.4101254095999661,0.23453845038038962
369,xlnet-base-cased,12,compound_mean,0.23193974260659972,0.1090860009994658,0.08773361914721979,0.21135057893311654,,,,,,,,
370,xlnet-base-cased,12,compound_mean,0.23193974260659972,0.1090860009994658,0.08773361914721979,0.21135057893311654,0.4250622014120965,0.13578391943992008,0.5269484003895982,0.16374058762158708,,,,
371,xlnet-base-cased,12,compound_mean,0.23193974260659972,0.1090860009994658,0.08773361914721979,0.21135057893311654,0.4250622014120965,0.13578391943992008,0.5269484003895982,0.16374058762158708,0.2685303376442103,0.1254367030392406,0.17258027524559258,0.2101916346454252
372,xlnet-base-cased,12,head_noun_mean,0.19974546059488327,0.08554808828381488,0.10737547418017943,0.20334986102969338,,,,,,,,
373,xlnet-base-cased,12,head_noun_mean,0.19974546059488327,0.08554808828381488,0.10737547418017943,0.20334986102969338,0.5582949885487162,0.08264262470444708,0.635953755063937,0.09040492628709096,,,,
374,xlnet-base-cased,12,head_noun_mean,0.19974546059488327,0.08554808828381488,0.10737547418017943,0.20334986102969338,0.5582949885487162,0.08264262470444708,0.635953755063937,0.09040492628709096,0.05965836895084715,0.10029307653545937,0.02402659747453809,0.1629237974724894
375,xlnet-base-cased,12,mod_word_mean,0.19677583236632815,0.1177429655402147,0.08507674200593174,0.21723689393344486,,,,,,,,
376,xlnet-base-cased,12,mod_word_mean,0.19677583236632815,0.1177429655402147,0.08507674200593174,0.21723689393344486,0.17353195540867167,0.1420748322287362,0.28527977738313043,0.22340278750531287,,,,
377,xlnet-base-cased,12,mod_word_mean,0.19677583236632815,0.1177429655402147,0.08507674200593174,0.21723689393344486,0.17353195540867167,0.1420748322287362,0.28527977738313043,0.22340278750531287,0.43110532000852325,0.12056000754313964,0.41670752668985334,0.2540314151851251
378,xlm-mlm-xnli15-1024,1,compound_mean,0.22714202654404872,0.09329527312155965,-0.04594488448758615,0.1889463825175008,,,,,,,,
379,xlm-mlm-xnli15-1024,1,compound_mean,0.22714202654404872,0.09329527312155965,-0.04594488448758615,0.1889463825175008,0.5030783373604135,0.10689216974895493,0.3639237964546257,0.19954189025084718,,,,
380,xlm-mlm-xnli15-1024,1,compound_mean,0.22714202654404872,0.09329527312155965,-0.04594488448758615,0.1889463825175008,0.5030783373604135,0.10689216974895493,0.3639237964546257,0.19954189025084718,0.47116082663630077,0.1468825383335111,0.41996052693301517,0.2061079147500257
381,xlm-mlm-xnli15-1024,1,head_noun_mean,0.15946468210849998,0.10734710879758251,-0.002694840278181478,0.20086354362258146,,,,,,,,
382,xlm-mlm-xnli15-1024,1,head_noun_mean,0.15946468210849998,0.10734710879758251,-0.002694840278181478,0.20086354362258146,0.694959425072058,0.01335061113184249,0.6804114250538146,0.03175762309259906,,,,
383,xlm-mlm-xnli15-1024,1,head_noun_mean,0.15946468210849998,0.10734710879758251,-0.002694840278181478,0.20086354362258146,0.694959425072058,0.01335061113184249,0.6804114250538146,0.03175762309259906,-0.017498257836205643,0.08545421142248169,-0.1604623161784234,0.14741458202783403
384,xlm-mlm-xnli15-1024,1,mod_word_mean,0.16425475149090824,0.11292139338161249,-0.019793707580533376,0.18979438986228933,,,,,,,,
385,xlm-mlm-xnli15-1024,1,mod_word_mean,0.16425475149090824,0.11292139338161249,-0.019793707580533376,0.18979438986228933,0.026678591122480798,0.10106900200154095,-0.17329687926941206,0.12553446929728,,,,
386,xlm-mlm-xnli15-1024,1,mod_word_mean,0.16425475149090824,0.11292139338161249,-0.019793707580533376,0.18979438986228933,0.026678591122480798,0.10106900200154095,-0.17329687926941206,0.12553446929728,0.6616366809684454,0.09163161201079607,0.683529663232683,0.003069479310480078
387,xlm-mlm-xnli15-1024,2,compound_mean,0.2388219447210006,0.08172510809398853,-0.00408022355416565,0.17678523732744109,,,,,,,,
