,model,layer,representation,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_relation_group_rdm_corr_within_compound_sentences,same_relation_group_rdm_std_within_compound_sentences,same_head_rdm_corr,same_head_rdm_std,same_head_rdm_corr_within_compound_sentences,same_head_rdm_std_within_compound_sentences,same_modifier_rdm_corr,same_modifier_rdm_std,same_modifier_rdm_corr_within_compound_sentences,same_modifier_rdm_std_within_compound_sentences
691,meta-llama/Llama-3.2-1B,5,mod_word_mean,0.23970104008771434,0.09479720815742494,0.07468357532711845,0.21184502989630494,0.018192038890537655,0.09361300689693734,-0.25580022698664834,0.18488123562445605,,,,
692,meta-llama/Llama-3.2-1B,5,mod_word_mean,0.23970104008771434,0.09479720815742494,0.07468357532711845,0.21184502989630494,0.018192038890537655,0.09361300689693734,-0.25580022698664834,0.18488123562445605,0.6721838240657135,0.0607625886991907,0.735180125910789,0.029984518583522374
693,meta-llama/Llama-3.2-1B,6,compound_mean,0.30946315447796235,0.09715533641659131,0.10075226289540605,0.183856547034551,,,,,,,,
694,meta-llama/Llama-3.2-1B,6,compound_mean,0.30946315447796235,0.09715533641659131,0.10075226289540605,0.183856547034551,0.5082875362879665,0.08145301452587304,0.10808997486017795,0.15162545523464754,,,,
695,meta-llama/Llama-3.2-1B,6,compound_mean,0.30946315447796235,0.09715533641659131,0.10075226289540605,0.183856547034551,0.5082875362879665,0.08145301452587304,0.10808997486017795,0.15162545523464754,0.4127695504799162,0.10213783433474309,0.62931299251332,0.10046842911753277
696,meta-llama/Llama-3.2-1B,6,head_noun_mean,0.21248562425522158,0.08039146902382298,0.13083181080905076,0.2069155545657168,,,,,,,,
697,meta-llama/Llama-3.2-1B,6,head_noun_mean,0.21248562425522158,0.08039146902382298,0.13083181080905076,0.2069155545657168,0.6867857283799707,0.0407442692348443,0.6500500894509712,0.06971316444184175,,,,
698,meta-llama/Llama-3.2-1B,6,head_noun_mean,0.21248562425522158,0.08039146902382298,0.13083181080905076,0.2069155545657168,0.6867857283799707,0.0407442692348443,0.6500500894509712,0.06971316444184175,-0.06450013009327075,0.07252186691789617,-0.12049421305322226,0.1926461469086383
699,meta-llama/Llama-3.2-1B,6,mod_word_mean,0.25471261967343417,0.09973710439394118,0.06341752712229747,0.2063254667164078,,,,,,,,
700,meta-llama/Llama-3.2-1B,6,mod_word_mean,0.25471261967343417,0.09973710439394118,0.06341752712229747,0.2063254667164078,0.01295863235104138,0.08672765555079762,-0.25095094053695965,0.18323402751655282,,,,
701,meta-llama/Llama-3.2-1B,6,mod_word_mean,0.25471261967343417,0.09973710439394118,0.06341752712229747,0.2063254667164078,0.01295863235104138,0.08672765555079762,-0.25095094053695965,0.18323402751655282,0.65759638526965,0.06939617489036376,0.735180125910789,0.029984518583522374
702,meta-llama/Llama-3.2-1B,7,compound_mean,0.2994253337967404,0.0993690904899257,0.11384683291737915,0.18516297705171597,,,,,,,,
703,meta-llama/Llama-3.2-1B,7,compound_mean,0.2994253337967404,0.0993690904899257,0.11384683291737915,0.18516297705171597,0.49919369764237587,0.08394341368709159,0.12327064266159958,0.17297105857850326,,,,
704,meta-llama/Llama-3.2-1B,7,compound_mean,0.2994253337967404,0.0993690904899257,0.11384683291737915,0.18516297705171597,0.49919369764237587,0.08394341368709159,0.12327064266159958,0.17297105857850326,0.37668390404246765,0.10396029603629417,0.6022046571536385,0.13128180549679036
705,meta-llama/Llama-3.2-1B,7,head_noun_mean,0.1989626910820477,0.08832493615775829,0.13083181080905076,0.22729228615760927,,,,,,,,
706,meta-llama/Llama-3.2-1B,7,head_noun_mean,0.1989626910820477,0.08832493615775829,0.13083181080905076,0.22729228615760927,0.6635877800644551,0.05757198057212812,0.6294477545776134,0.10968981642279194,,,,
707,meta-llama/Llama-3.2-1B,7,head_noun_mean,0.1989626910820477,0.08832493615775829,0.13083181080905076,0.22729228615760927,0.6635877800644551,0.05757198057212812,0.6294477545776134,0.10968981642279194,-0.05765458917600658,0.06989868567340222,-0.08145821013528096,0.19514705494242746
708,meta-llama/Llama-3.2-1B,7,mod_word_mean,0.257285479591034,0.09150920524295693,0.06885029691781881,0.20995696061700928,,,,,,,,
709,meta-llama/Llama-3.2-1B,7,mod_word_mean,0.257285479591034,0.09150920524295693,0.06885029691781881,0.20995696061700928,0.019459471792376455,0.09191581770245089,-0.24930705740971593,0.18274108197958153,,,,
710,meta-llama/Llama-3.2-1B,7,mod_word_mean,0.257285479591034,0.09150920524295693,0.06885029691781881,0.20995696061700928,0.019459471792376455,0.09191581770245089,-0.24930705740971593,0.18274108197958153,0.6335410027294077,0.07538136633379126,0.735180125910789,0.029984518583522374
711,meta-llama/Llama-3.2-1B,8,compound_mean,0.29653608142039084,0.0990446413347777,0.1034091400366941,0.1878836232386859,,,,,,,,
712,meta-llama/Llama-3.2-1B,8,compound_mean,0.29653608142039084,0.0990446413347777,0.1034091400366941,0.1878836232386859,0.4984896689020327,0.0861767987698499,0.12001764241843779,0.16826115086684762,,,,
713,meta-llama/Llama-3.2-1B,8,compound_mean,0.29653608142039084,0.0990446413347777,0.1034091400366941,0.1878836232386859,0.4984896689020327,0.0861767987698499,0.12001764241843779,0.16826115086684762,0.37472618844107436,0.10261547379142189,0.6065419908111876,0.1217129591430832
714,meta-llama/Llama-3.2-1B,8,head_noun_mean,0.19468021262710852,0.0860613715146451,0.1308318108090508,0.21993090341467178,,,,,,,,
715,meta-llama/Llama-3.2-1B,8,head_noun_mean,0.19468021262710852,0.0860613715146451,0.1308318108090508,0.21993090341467178,0.6650564009282559,0.059988391641600636,0.6283634211632261,0.1028293393209115,,,,
716,meta-llama/Llama-3.2-1B,8,head_noun_mean,0.19468021262710852,0.0860613715146451,0.1308318108090508,0.21993090341467178,0.6650564009282559,0.059988391641600636,0.6283634211632261,0.1028293393209115,-0.05670571361436736,0.07505864283431872,-0.08796421062160452,0.20126462073979764
717,meta-llama/Llama-3.2-1B,8,mod_word_mean,0.25492664252756486,0.09196357381420828,0.07786510269739501,0.2040878106357155,,,,,,,,
718,meta-llama/Llama-3.2-1B,8,mod_word_mean,0.25492664252756486,0.09196357381420828,0.07786510269739501,0.2040878106357155,0.007834503770065181,0.08530236078169778,-0.26099443734536176,0.18333884804816084,,,,
