,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
178,bert-base-uncased,head,4,0.059652547166806374,6,_consider_magnitude
179,bert-base-uncased,modifier,4,0.05941981412677639,6,_consider_magnitude
180,bert-base-uncased,compound,4,0.10187316343698073,7,_consider_magnitude
181,bert-base-uncased,head,4,0.0580627524331556,7,_consider_magnitude
182,bert-base-uncased,modifier,4,0.06887386024320395,7,_consider_magnitude
183,bert-base-uncased,compound,4,0.09207454852450589,8,_consider_magnitude
184,bert-base-uncased,head,4,0.050053734852216675,8,_consider_magnitude
185,bert-base-uncased,modifier,4,0.0705052353562655,8,_consider_magnitude
186,bert-base-uncased,compound,4,0.09668339866129318,9,_consider_magnitude
187,bert-base-uncased,head,4,0.054147915431114045,9,_consider_magnitude
188,bert-base-uncased,modifier,4,0.07841393849566393,9,_consider_magnitude
189,bert-base-uncased,compound,4,0.09510879458853513,10,_consider_magnitude
190,bert-base-uncased,head,4,0.05040927716191918,10,_consider_magnitude
191,bert-base-uncased,modifier,4,0.0797597033658775,10,_consider_magnitude
192,bert-base-uncased,compound,4,0.09228042272278698,11,_consider_magnitude
193,bert-base-uncased,head,4,0.04672753925898957,11,_consider_magnitude
194,bert-base-uncased,modifier,4,0.07547243327488798,11,_consider_magnitude
195,bert-base-uncased,compound,4,0.09141172675679388,12,_consider_magnitude
196,bert-base-uncased,head,4,0.04575919875572078,12,_consider_magnitude
197,bert-base-uncased,modifier,4,0.07569216225452152,12,_consider_magnitude
198,bert-base-uncased,compound,4,0.09075764979416377,13,_consider_magnitude
199,bert-base-uncased,head,4,0.046666219543743,13,_consider_magnitude
200,bert-base-uncased,modifier,4,0.07867127842025085,13,_consider_magnitude
201,bert-base-uncased,compound,4,0.08842750061479403,14,_consider_magnitude
202,bert-base-uncased,head,4,0.04495182250497424,14,_consider_magnitude
203,bert-base-uncased,modifier,4,0.0794863196354032,14,_consider_magnitude
204,bert-base-uncased,compound,4,0.08534873991178903,15,_consider_magnitude
205,bert-base-uncased,head,4,0.04259101346798121,15,_consider_magnitude
206,bert-base-uncased,modifier,4,0.08071526892846992,15,_consider_magnitude
207,bert-base-uncased,compound,4,0.08465633812712982,16,_consider_magnitude
208,bert-base-uncased,head,4,0.04198037130365076,16,_consider_magnitude
209,bert-base-uncased,modifier,4,0.08047510004375417,16,_consider_magnitude
210,bert-base-uncased,compound,4,0.08385790433485675,17,_consider_magnitude
211,bert-base-uncased,head,4,0.041915219106201274,17,_consider_magnitude
212,bert-base-uncased,modifier,4,0.08069610651745536,17,_consider_magnitude
213,bert-base-uncased,compound,4,0.08385534934672147,18,_consider_magnitude
214,bert-base-uncased,head,4,0.041991868750259495,18,_consider_magnitude
215,bert-base-uncased,modifier,4,0.08108446471401698,18,_consider_magnitude
216,bert-base-uncased,compound,5,0.14982966920927504,1,_consider_magnitude
217,bert-base-uncased,head,5,0.13515662352358218,1,_consider_magnitude
218,bert-base-uncased,modifier,5,0.13707156191832737,1,_consider_magnitude
219,bert-base-uncased,compound,5,0.14666346658517548,2,_consider_magnitude
220,bert-base-uncased,head,5,0.12511531448498062,2,_consider_magnitude
221,bert-base-uncased,modifier,5,0.12502180330334547,2,_consider_magnitude
222,bert-base-uncased,compound,5,0.131114963546414,3,_consider_magnitude
223,bert-base-uncased,head,5,0.10837332933695719,3,_consider_magnitude
224,bert-base-uncased,modifier,5,0.10574815438030565,3,_consider_magnitude
225,bert-base-uncased,compound,5,0.09635685215506791,4,_consider_magnitude
226,bert-base-uncased,head,5,0.07717548700587269,4,_consider_magnitude
227,bert-base-uncased,modifier,5,0.0939140441320635,4,_consider_magnitude
228,bert-base-uncased,compound,5,0.09529372049279111,5,_consider_magnitude
229,bert-base-uncased,head,5,0.06236523023488486,5,_consider_magnitude
230,bert-base-uncased,modifier,5,0.0965297497211424,5,_consider_magnitude
231,bert-base-uncased,compound,5,0.08805237181530051,6,_consider_magnitude
232,bert-base-uncased,head,5,0.05283040008680654,6,_consider_magnitude
233,bert-base-uncased,modifier,5,0.08792321776561353,6,_consider_magnitude
234,bert-base-uncased,compound,5,0.08541120123744479,7,_consider_magnitude
235,bert-base-uncased,head,5,0.05159295215543345,7,_consider_magnitude
236,bert-base-uncased,modifier,5,0.09728144499343147,7,_consider_magnitude
237,bert-base-uncased,compound,5,0.07199096807449955,8,_consider_magnitude
238,bert-base-uncased,head,5,0.042324858716949305,8,_consider_magnitude
239,bert-base-uncased,modifier,5,0.09769554935015487,8,_consider_magnitude
240,bert-base-uncased,compound,5,0.0727048120373605,9,_consider_magnitude
241,bert-base-uncased,head,5,0.043558756958776375,9,_consider_magnitude
242,bert-base-uncased,modifier,5,0.10640769282119598,9,_consider_magnitude
243,bert-base-uncased,compound,5,0.06898787338756296,10,_consider_magnitude
244,bert-base-uncased,head,5,0.03810062182023742,10,_consider_magnitude
245,bert-base-uncased,modifier,5,0.10808941180979391,10,_consider_magnitude
246,bert-base-uncased,compound,5,0.06448853928134571,11,_consider_magnitude
247,bert-base-uncased,head,5,0.033956431064823246,11,_consider_magnitude
248,bert-base-uncased,modifier,5,0.10199576510716579,11,_consider_magnitude
249,bert-base-uncased,compound,5,0.06114150482413697,12,_consider_magnitude
250,bert-base-uncased,head,5,0.0318894456633867,12,_consider_magnitude
251,bert-base-uncased,modifier,5,0.09972182566677207,12,_consider_magnitude
252,bert-base-uncased,compound,5,0.0589799848616953,13,_consider_magnitude
253,bert-base-uncased,head,5,0.03165694174307678,13,_consider_magnitude
254,bert-base-uncased,modifier,5,0.10258852235454931,13,_consider_magnitude
255,bert-base-uncased,compound,5,0.05598298377901908,14,_consider_magnitude
