,model,layer,representation,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
129,bert-base-japanese,2,compound_mean,0.4862251561345435,0.02253577159095261,,,0.40468310693488935,0.10358186789300985,0.5341909032856517,0.16912990141694703,0.024491616209955477,0.12173650833217435,0.2872332008994869,0.3161718443825447,0.4086912113568915,0.12096365361107772,0.5651942224800491,0.1499018965941133,0.30950730238940627,0.11369536896571293,0.5400321717272777,0.164984823792391,0.6489918789540811,0.06181813390967175,0.5541269841269841,0.16464169188057864
130,bert-base-japanese,2,head_noun_mean,0.36291814841322195,0.027164763803916348,,,0.3547444975286522,0.09701608144362385,0.44684202027154163,0.20833727488346515,0.004478346418651854,0.13861865204305607,0.22803130594633397,0.3823633699455288,0.36265583479037933,0.13737631049664673,0.46034651082173517,0.19499116036815273,0.3183159230369738,0.1353033794920951,0.4458313657841217,0.2059178315469018,0.4835918387184778,0.11780763041064193,0.42285714285714276,0.23050242537291588
131,bert-base-japanese,2,mod_word_mean,0.35988405447422556,0.04930150775823137,,,0.3372905205494828,0.09993545464819033,0.34037005823224736,0.1942981163489644,0.014598019822808459,0.07415965261795722,0.1725445641050515,0.2306092288669057,0.325826105625886,0.09042821359277196,0.3832833353829656,0.1402912739524683,0.2519607653145471,0.07890804923237697,0.3802756709299964,0.13069209236237786,0.3967030538387884,0.09967072787831766,0.42497354497354495,0.2120082514201982
132,bert-base-japanese,3,compound_mean,0.48605318106492523,0.022688490289508523,,,0.4019233136199694,0.10627439070395779,0.5350669488932212,0.1817465388375028,0.028332023249366154,0.1192092820908744,0.29398516379357115,0.31168049392427194,0.4097628530584363,0.1233023390130756,0.5564283512509595,0.16420935074683304,0.3086206893433531,0.11614341306812707,0.5393375226182949,0.16372582668436508,0.653334317175371,0.06243770708783152,0.5570899470899472,0.16976014644380968
133,bert-base-japanese,3,head_noun_mean,0.36793394107334676,0.0290307315708821,,,0.3561193116911951,0.09570409841726654,0.44968245139162105,0.21263567433560657,0.002337097385156241,0.1369379221351669,0.24070493009615707,0.3844782001672803,0.36015333001328265,0.13740425926746558,0.4661820063812087,0.19192387720493634,0.31428103197517737,0.13670268071979347,0.45572072861474117,0.2020528776240557,0.4900324633038055,0.11595328102072736,0.4317460317460317,0.2274295404101674
134,bert-base-japanese,3,mod_word_mean,0.36747559358595244,0.04932435529289292,,,0.33494416653732445,0.10038249190554864,0.3493711083325058,0.19114524934932106,0.0156149399575639,0.07470243243404968,0.1897837497888068,0.22551176638199452,0.3261276003785608,0.09290231034744681,0.38724026453179167,0.14074059960133073,0.24891403494762707,0.08280571677399563,0.37798133526836314,0.12960291125043671,0.40675464617543766,0.09979909167228057,0.4235978835978836,0.2016480070798451
135,bert-base-japanese,4,compound_mean,0.48621255634325156,0.02156039491849372,,,0.4049971979960624,0.1077756625941232,0.5478774495332871,0.18645581787249935,0.03509707096350321,0.11864150038773842,0.3015658377481772,0.32300985075583727,0.4140543454679966,0.12261293234695642,0.5720056950102158,0.16370131529537763,0.3124084865511057,0.11508563857905131,0.5407407664506569,0.16165294974577296,0.652286711975012,0.06308881783206469,0.554920634920635,0.17080309173175032
136,bert-base-japanese,4,head_noun_mean,0.3621831249640269,0.02749840510860254,,,0.35759754896518003,0.0951288359360671,0.4429993704193569,0.2174626985971736,0.000861987441399881,0.13804085206972383,0.23214507418742764,0.3812332842043833,0.36031725249781454,0.13607578972685708,0.4683695693037833,0.2009128425994207,0.3182355249717376,0.1356128341968636,0.4578789589780954,0.2147263293176006,0.4832084966856724,0.11093994282969623,0.42730158730158735,0.23059014484318058
137,bert-base-japanese,4,mod_word_mean,0.3614894717255173,0.045829464243058414,,,0.3308953681222546,0.10110934964761904,0.3432983618955627,0.19622416605611565,0.02041624416764883,0.07463186516681952,0.17428883221529423,0.22929530426827818,0.32376498343090854,0.0905460401190792,0.3842491514828671,0.13380666600065372,0.24719297509816804,0.08003921823987682,0.37344206785218076,0.12794969948331114,0.39708605288443005,0.10048423155566631,0.40349206349206335,0.1975865977055239
138,bert-base-japanese,5,compound_mean,0.4862003518970876,0.021670282892399795,,,0.39906844074830133,0.10788080267538805,0.5388683871182144,0.18441567344821436,0.03752889698271018,0.11468443016891983,0.2900135443748853,0.31664972334116664,0.4080548886318545,0.11948771696157867,0.5660290590464265,0.16792572210870138,0.3076965116863278,0.1134169643642188,0.5301035584470818,0.16694615179629632,0.6451592449434078,0.06462158333336032,0.554920634920635,0.18236227864301785
