,model,layer,paraphrase_identity_rdm_corr,paraphrase_identity_rdm_std,paraphrase_identity_rdm_corr_within_compound_sentences,paraphrase_identity_rdm_std_within_compound_sentences,jaccard_rdm_corr,jaccard_rdm_std,jaccard_rdm_corr_within_compound_sentences,jaccard_rdm_std_within_compound_sentences,monge_elkan_rdm_corr,monge_elkan_rdm_std,monge_elkan_rdm_corr_within_compound_sentences,monge_elkan_rdm_std_within_compound_sentences,ratcliff_obershelp_rdm_corr,ratcliff_obershelp_rdm_std,ratcliff_obershelp_rdm_corr_within_compound_sentences,ratcliff_obershelp_rdm_std_within_compound_sentences,levenshtein_rdm_corr,levenshtein_rdm_std,levenshtein_rdm_corr_within_compound_sentences,levenshtein_rdm_std_within_compound_sentences,fasttext_mean_rdm_corr,fasttext_mean_rdm_std,fasttext_mean_rdm_corr_within_compound_sentences,fasttext_mean_rdm_std_within_compound_sentences
30,xlnet-base-cased,1,0.43691129219543906,0.034821180482585624,,,0.4691738363051233,0.09048187857395219,0.5270530158753159,0.17554533605582862,0.050299213012719,0.11412108403608569,0.28179870783487354,0.24169660212054356,0.4938672912105448,0.08985089710336004,0.6127438346377765,0.14467518146787062,0.3999251855507003,0.10954445079495019,0.6107818311430083,0.18028038766134366,0.7379440698495412,0.06447270452101045,0.6901587301587302,0.15140693998771132
31,xlnet-base-cased,2,0.3697831032187977,0.05550398018995829,,,0.49198678631485443,0.08335852083233342,0.5527751442165585,0.16744882958580887,0.09453096481127608,0.12489820853831174,0.31138872293062364,0.26115386720565803,0.5388775504347262,0.0735280941545835,0.6151655425218221,0.1453352885194806,0.45989089691782614,0.09578720293176719,0.6127386943761389,0.1686057124763667,0.6363153691831615,0.08749718171637914,0.611851851851852,0.19539836555611906
32,xlnet-base-cased,3,0.36162468607521525,0.05835776643278443,,,0.5027143916665834,0.08539952829327899,0.5394003031045878,0.16864622484197384,0.09439160003826061,0.1251691832276655,0.3085002347618024,0.2832981979663227,0.5431698806619807,0.0724589207743849,0.6009188263637543,0.14577181090426908,0.47262620561893975,0.09366911055849778,0.5929874132155467,0.15510648642885497,0.6104612207144767,0.08974239532550711,0.5916931216931218,0.19812939915959837
33,xlnet-base-cased,4,0.33881836214908034,0.06122299971345439,,,0.4737697437180139,0.08903305708394951,0.5356505264065604,0.17237065761773887,0.1411276283053817,0.13076538035786495,0.3009564253573316,0.30020975161931596,0.5361220571549056,0.07771037955196815,0.6023436890149597,0.1591575695527454,0.4748291487029455,0.08914762694952659,0.593855016971465,0.16312776416021052,0.5470566674505861,0.08723022531977637,0.5820634920634922,0.20509576572092866
34,xlnet-base-cased,5,0.29781594633628317,0.0775127828245414,,,0.47158639102018274,0.09499205020906995,0.527206455264586,0.17789451746683502,0.13415244702166085,0.12201931525413393,0.3138782655396211,0.3050995396163843,0.5228044537937434,0.08624241719764576,0.5860194285532454,0.16447866078119533,0.4785423711100126,0.09211977188111066,0.579368592524183,0.17328633006956573,0.47797777913178063,0.1040290308039974,0.5658201058201059,0.21457465659007552
35,xlnet-base-cased,6,0.26594799662304014,0.0828499217819657,,,0.47223294829871393,0.08962001468049013,0.5011433422445319,0.1836556918730107,0.13811828857433717,0.11928548546087626,0.2787655869670802,0.3012514545063332,0.5161296188086834,0.08295215931786735,0.5620397743052323,0.16040413619950208,0.4843461743051363,0.08835054520687173,0.5575053721692569,0.17122585542361266,0.43371606818579767,0.10647376818979053,0.545079365079365,0.21006767636981366
36,xlnet-base-cased,7,0.24467957683403563,0.08850137894321732,,,0.4649968586637719,0.0848250598568586,0.4919605870254343,0.1790647340159918,0.13684294293230023,0.11804104056753158,0.2722378314376408,0.29721173093748005,0.49911198235590665,0.08916426204239962,0.5500356443721206,0.16569754889524185,0.4795047923662717,0.08720287764157919,0.5484697833562973,0.17771509343751132,0.40953426850549685,0.11118837441729824,0.5369312169312169,0.20303853468355582
37,xlnet-base-cased,8,0.23308032717247412,0.08823149825610559,,,0.44323398898555866,0.0830834747071968,0.47330734572281835,0.20016914648471137,0.13793368916450002,0.11879708467496713,0.26227238756654814,0.29983991926919795,0.47801575374088306,0.0831646719441782,0.5327117430447301,0.17756223314938283,0.4592490555710002,0.08421249732091826,0.5161848493122123,0.17950989864335673,0.3907145400115554,0.10820995959636595,0.5035978835978836,0.21665123240308987
38,xlnet-base-cased,9,0.21541057916614578,0.09462654252428064,,,0.44684804354820085,0.08206184590331675,0.4674552147981593,0.18212677425793214,0.13226936158853117,0.11733817092146372,0.2516727558336528,0.3148988375799751,0.4769939077877827,0.08444112450014958,0.52466347910203,0.16781218629831884,0.46499837045621295,0.08519223077501735,0.5184070185377695,0.16383922307039314,0.37743493144081974,0.11474746907491805,0.5043386243386243,0.21553308644351069
39,xlnet-base-cased,10,0.23676657325117925,0.08911573668537921,,,0.4346055179191602,0.08005678624319375,0.4658195341124242,0.1789186573810667,0.14195326654988855,0.11947973004261556,0.2564872449735371,0.3119315190746647,0.47664027074145204,0.08152866064466441,0.5203670705432739,0.17858466643851015,0.45887272624489767,0.08631448742235052,0.5101804934967126,0.17663307228680086,0.3924116566013456,0.10729967966035768,0.4969312169312169,0.2166973574919365
40,xlnet-base-cased,11,0.2665702185776684,0.07750887859144881,,,0.42166072802330506,0.0873059667161275,0.47570442054107215,0.1685123813436193,0.14481960392733562,0.12768410749936007,0.26281954124710494,0.3167634113036205,0.473054302375541,0.09058652519207062,0.542640205225513,0.1782887488418338,0.44214402673385944,0.08751148169871435,0.5312362796262087,0.18843749444865673,0.414364084925108,0.10325858041901764,0.5258201058201059,0.21041813836008819
41,xlnet-base-cased,12,0.2647247786936376,0.07579634774029342,,,0.4054039259768806,0.08262605954024488,0.4569135428418764,0.16355281897721738,0.1426788535280372,0.12434595745839314,0.2530364951127479,0.30251489618553856,0.46391086849043855,0.08906462360344702,0.5313124969276024,0.15919543006467682,0.43383313303468735,0.07996832452871146,0.5238403953261053,0.1634076992396849,0.41322128475096537,0.1053060731678908,0.5458201058201058,0.19742004954137593
42,xlm-mlm-xnli15-1024,1,0.35867142747512976,0.05867929176105238,,,0.4575448252917977,0.09042223099349084,0.52909136148171,0.19648438212672995,0.03780071949152397,0.12852365592147338,0.33010849025405165,0.25567949939680623,0.46434508484820136,0.09284888579632423,0.6033590369496689,0.1488884168927828,0.3942418113966044,0.10250788162666022,0.6084672374181639,0.1635031234079019,0.5729864514793891,0.0952842767913152,0.6086772486772488,0.1645982678922196
43,xlm-mlm-xnli15-1024,2,0.30749482631129055,0.07064781130633176,,,0.4177921252333757,0.09490375439814608,0.49017963608748594,0.21693926160203472,0.07980954292272775,0.12722630758687367,0.3367642359136161,0.2594431603173746,0.448509971301654,0.09502480280476662,0.5815465078321641,0.16559569496454066,0.3874543072683384,0.09790686433756325,0.5908905150284457,0.16293997752480685,0.4826143318340336,0.10817806586211308,0.5716402116402117,0.17505268416354036
44,xlm-mlm-xnli15-1024,3,0.2918905301258475,0.0808277152135684,,,0.37490624130936795,0.10777529593117911,0.47689562072434205,0.2350061458217583,0.0882042956804668,0.12126407764558766,0.330897323852125,0.253333918561357,0.41748805131146766,0.11107997816700045,0.5459507855304587,0.17837285872339145,0.35279353762538423,0.11301871656316394,0.5530736423548847,0.1813457320773552,0.44020973722882656,0.11890231556426747,0.5338624338624338,0.19754533519681472
45,xlm-mlm-xnli15-1024,4,0.26402048763323605,0.08261569215611342,,,0.36221905309836155,0.10993012687064735,0.4597228839725083,0.2231018975026993,0.0906865654893094,0.1267374645144005,0.34107056728553536,0.25271225355943616,0.3975652510859026,0.10524510374288469,0.5428846408931773,0.18560846332194833,0.3401277193073183,0.10898305521026241,0.5265010250652455,0.1892981374799126,0.3980596398549164,0.11391714246664252,0.5183068783068783,0.19596832225218092
46,xlm-mlm-xnli15-1024,5,0.24676714579032788,0.08675321128227995,,,0.3339721389831364,0.11444060998921972,0.4350319134353343,0.22682035613311144,0.08730091466737816,0.12563210762586063,0.32163813337302416,0.26315212341009436,0.3702891769679555,0.11020948366574647,0.5231818567141721,0.19701303100050072,0.3146150648524867,0.11952091058080656,0.4964138753017535,0.19465853383250856,0.36074809674420366,0.11830684618715033,0.48645502645502636,0.22167458345796243
47,xlm-mlm-xnli15-1024,6,0.23082527244560216,0.09021821697764038,,,0.3272259668995669,0.10770985960144426,0.4231474216531757,0.22525483017956305,0.09077908963720925,0.11679123412487803,0.31779185160306445,0.255692443201409,0.3626799431067035,0.10795824440413597,0.501527264871102,0.19669294470738782,0.3099059271171854,0.11474258870610017,0.4822092168523527,0.19324045220172192,0.33919046245244694,0.11656235181086509,0.46550264550264553,0.2051769442584873
48,xlm-mlm-xnli15-1024,7,0.2282235942540096,0.08776677416844075,,,0.333243706247172,0.10434338316801958,0.43962017123438174,0.2324970587242094,0.08495863648121653,0.11927454557429885,0.313278201021097,0.2636263960157218,0.36464323232298224,0.10783217235993237,0.5219637440506887,0.1955927335554662,0.31331982599337704,0.11460635185599824,0.494946013285754,0.19145620197618254,0.3428788426926438,0.11957729897197797,0.47227513227513224,0.20319143999902575
49,xlm-mlm-xnli15-1024,8,0.23030708400341215,0.08934029292782572,,,0.3358083508026385,0.10897899233072754,0.43679033182445687,0.2270552227947093,0.09224184821838106,0.11732509126727879,0.3205146408093703,0.24708112034506174,0.3663606033944218,0.11160722803256404,0.508383550449245,0.20641518351946325,0.3169677593593062,0.11535384148018829,0.4904993001716226,0.19468250855239516,0.342501275286969,0.1261946022300181,0.4721693121693121,0.2124391270177286
50,xlm-mlm-xnli15-1024,9,0.22173853163791937,0.09013016667928218,,,0.3220217647169691,0.11511404136902874,0.42937906496070044,0.23630793348613527,0.08866126174788987,0.1201045606052273,0.3144607267776708,0.2435545657380479,0.3537008120672352,0.11105013780580311,0.4949613027318176,0.1979961806636124,0.30441573538042904,0.11396022126089018,0.4854022562890583,0.18487902293995015,0.32238978987326367,0.12687348966552733,0.45883597883597876,0.2187801961386043
51,xlm-mlm-xnli15-1024,10,0.1876295887639516,0.09223128662983306,,,0.24093503952353026,0.12601853320637668,0.28879643376542224,0.2683653018752797,0.07085066187930146,0.11242999340445411,0.21517927909420764,0.26084933864889753,0.2733987396708585,0.11782970910725125,0.3250885359728084,0.23418547743786355,0.23740149012645645,0.126417606402573,0.32438204055761793,0.2374154982794573,0.24096803007652007,0.12410230612980153,0.29338624338624336,0.24556486964592797
52,xlm-mlm-xnli15-1024,11,0.1650142079775832,0.08669724752807367,,,0.19279131970718,0.12186132866668366,0.24846033980728296,0.27615746789657597,0.06569651767637266,0.1048757855742223,0.1887541649242768,0.2588075465432665,0.22772311956376046,0.11871433366425906,0.28132299979360303,0.2661148492937967,0.19892342462625753,0.12853838314488342,0.2745238670399922,0.2723254371055378,0.19736860883574217,0.12207985752706248,0.23328042328042328,0.26487524483741093
53,xlm-mlm-xnli15-1024,12,0.15771581862947823,0.08335862269861471,,,0.1854816091997892,0.11812067736239551,0.2552540138855068,0.2812185900064871,0.057515915743848796,0.10018250603958603,0.1757682062000888,0.26407117242834527,0.21924027003193833,0.11378518718404505,0.27528224830535447,0.26943086712721137,0.18982008902161734,0.12598621282472067,0.2697763582436846,0.2890451257874413,0.18772425356946348,0.12003777826099579,0.21835978835978836,0.27581869501708195
